TEFF   3500.  GRAVITY 0.00000 LTE
TITLE SDSC GRID  [+0.5]   VTURB 2.0 KM/S    L/H 1.25
 ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
 ABUNDANCE CHANGE 99 -20.00
READ DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
 7.55402614E-03   2164.4 7.509E-03 4.764E+05 1.765E-05 5.956E-03 2.000E+05 0.000E+00 0.000E+00
 1.00870926E-02   2175.0 1.003E-02 6.236E+05 1.746E-05 5.212E-03 2.000E+05 0.000E+00 0.000E+00
 1.34416923E-02   2196.1 1.337E-02 8.298E+05 1.790E-05 4.738E-03 2.000E+05 0.000E+00 0.000E+00
 1.78125421E-02   2216.2 1.772E-02 1.096E+06 1.829E-05 4.249E-03 2.000E+05 0.000E+00 0.000E+00
 2.35033762E-02   2237.7 2.338E-02 1.446E+06 1.877E-05 3.843E-03 2.000E+05 0.000E+00 0.000E+00
 3.08860395E-02   2260.5 3.074E-02 1.904E+06 1.932E-05 3.510E-03 2.000E+05 0.000E+00 0.000E+00
 4.04535761E-02   2282.3 4.028E-02 2.494E+06 1.986E-05 3.204E-03 2.000E+05 0.000E+00 0.000E+00
 5.28702777E-02   2303.1 5.265E-02 3.254E+06 2.040E-05 2.923E-03 2.000E+05 0.000E+00 0.000E+00
 6.89948705E-02   2323.6 6.873E-02 4.236E+06 2.095E-05 2.679E-03 2.000E+05 0.000E+00 0.000E+00
 8.99014981E-02   2345.0 8.959E-02 5.514E+06 2.158E-05 2.479E-03 2.000E+05 0.000E+00 0.000E+00
 1.16963914E-01   2366.4 1.166E-01 7.165E+06 2.224E-05 2.295E-03 2.000E+05 0.000E+00 0.000E+00
 1.51932294E-01   2388.3 1.515E-01 9.303E+06 2.298E-05 2.131E-03 2.000E+05 0.000E+00 0.000E+00
 1.96980468E-01   2410.2 1.964E-01 1.206E+07 2.382E-05 1.974E-03 2.000E+05 0.000E+00 0.000E+00
 2.54914983E-01   2431.8 2.543E-01 1.559E+07 2.471E-05 1.823E-03 2.000E+05 0.000E+00 0.000E+00
 3.29290216E-01   2454.1 3.285E-01 2.014E+07 2.570E-05 1.686E-03 2.000E+05 0.000E+00 0.000E+00
 4.24616834E-01   2475.9 4.237E-01 2.594E+07 2.676E-05 1.552E-03 2.000E+05 0.000E+00 0.000E+00
 5.46334597E-01   2498.9 5.452E-01 3.343E+07 2.803E-05 1.440E-03 2.000E+05 0.000E+00 0.000E+00
 7.00880370E-01   2522.0 6.995E-01 4.296E+07 2.950E-05 1.339E-03 2.000E+05 0.000E+00 0.000E+00
 8.96370300E-01   2544.5 8.948E-01 5.498E+07 3.114E-05 1.244E-03 2.000E+05 0.000E+00 0.000E+00
 1.14313306E+00   2566.5 1.141E+00 7.011E+07 3.293E-05 1.155E-03 2.000E+05 0.000E+00 0.000E+00
 1.45366546E+00   2588.4 1.451E+00 8.915E+07 3.497E-05 1.077E-03 2.000E+05 0.000E+00 0.000E+00
 1.84251829E+00   2610.8 1.840E+00 1.131E+08 3.734E-05 1.017E-03 2.000E+05 0.000E+00 0.000E+00
 2.32659622E+00   2633.6 2.323E+00 1.432E+08 4.012E-05 9.688E-04 2.000E+05 0.000E+00 0.000E+00
 2.92567156E+00   2655.6 2.922E+00 1.803E+08 4.334E-05 9.202E-04 2.000E+05 0.000E+00 0.000E+00
 3.66381576E+00   2677.3 3.659E+00 2.259E+08 4.699E-05 8.688E-04 2.000E+05 0.000E+00 0.000E+00
 4.56937326E+00   2699.2 4.564E+00 2.822E+08 5.121E-05 8.212E-04 2.000E+05 0.000E+00 0.000E+00
 5.67412314E+00   2721.7 5.668E+00 3.517E+08 5.613E-05 7.799E-04 2.000E+05 0.000E+00 0.000E+00
 7.01432960E+00   2745.0 7.007E+00 4.372E+08 6.188E-05 7.432E-04 2.000E+05 0.000E+00 0.000E+00
 8.62891659E+00   2768.4 8.621E+00 5.415E+08 6.875E-05 7.095E-04 2.000E+05 0.000E+00 0.000E+00
 1.05609743E+01   2791.8 1.055E+01 6.677E+08 7.682E-05 6.719E-04 2.000E+05 0.000E+00 0.000E+00
 1.28609655E+01   2815.2 1.285E+01 8.198E+08 8.625E-05 6.321E-04 2.000E+05 0.000E+00 0.000E+00
 1.55866323E+01   2839.1 1.557E+01 1.004E+09 9.725E-05 5.963E-04 2.000E+05 0.000E+00 0.000E+00
 1.88042201E+01   2863.5 1.879E+01 1.226E+09 1.101E-04 5.648E-04 2.000E+05 0.000E+00 0.000E+00
 2.25866491E+01   2888.3 2.257E+01 1.493E+09 1.251E-04 5.380E-04 2.000E+05 0.000E+00 0.000E+00
 2.70091050E+01   2912.9 2.699E+01 1.812E+09 1.431E-04 5.168E-04 2.000E+05 0.000E+00 0.000E+00
 3.21576259E+01   2937.9 3.214E+01 2.192E+09 1.641E-04 4.941E-04 2.000E+05 0.000E+00 0.000E+00
 3.81364237E+01   2962.7 3.811E+01 2.644E+09 1.887E-04 4.738E-04 2.000E+05 0.000E+00 0.000E+00
 4.50630159E+01   2988.1 4.504E+01 3.183E+09 2.174E-04 4.572E-04 2.000E+05 0.000E+00 0.000E+00
 5.30741832E+01   3013.8 5.304E+01 3.826E+09 2.509E-04 4.451E-04 2.000E+05 0.000E+00 0.000E+00
 6.23045598E+01   3040.4 6.227E+01 4.597E+09 2.913E-04 4.449E-04 2.000E+05 0.000E+00 0.000E+00
 7.28852582E+01   3067.8 7.285E+01 5.521E+09 3.394E-04 4.469E-04 2.000E+05 0.000E+00 0.000E+00
 8.49834707E+01   3096.3 8.494E+01 6.631E+09 3.962E-04 4.488E-04 2.000E+05 0.000E+00 0.000E+00
 9.87946535E+01   3125.8 9.874E+01 7.967E+09 4.631E-04 4.524E-04 2.000E+05 0.000E+00 0.000E+00
 1.14527502E+02   3156.3 1.145E+02 9.581E+09 5.432E-04 4.627E-04 2.000E+05 0.000E+00 0.000E+00
 1.32323703E+02   3189.9 1.323E+02 1.158E+10 6.438E-04 4.887E-04 2.000E+05 0.000E+00 0.000E+00
 1.52281260E+02   3226.3 1.522E+02 1.408E+10 7.677E-04 5.203E-04 2.000E+05 0.000E+00 0.000E+00
 1.74526334E+02   3266.4 1.744E+02 1.722E+10 9.213E-04 5.565E-04 2.000E+05 0.000E+00 0.000E+00
 1.99193090E+02   3310.0 1.991E+02 2.121E+10 1.111E-03 6.025E-04 2.000E+05 0.000E+00 0.000E+00
 2.26117500E+02   3362.0 2.260E+02 2.660E+10 1.375E-03 6.851E-04 2.000E+05 0.000E+00 0.000E+00
 2.55000581E+02   3420.1 2.549E+02 3.371E+10 1.717E-03 7.850E-04 2.000E+05 5.434E-17 0.000E+00
 2.85597977E+02   3487.6 2.854E+02 4.343E+10 2.181E-03 9.214E-04 2.000E+05 3.187E-14 0.000E+00
 3.17354508E+02   3565.9 3.172E+02 5.684E+10 2.831E-03 1.120E-03 2.000E+05 6.943E-13 0.000E+00
 3.49802404E+02   3655.7 3.496E+02 7.508E+10 3.710E-03 1.377E-03 2.000E+05 2.837E-12 0.000E+00
 3.82691986E+02   3759.0 3.824E+02 9.956E+10 4.889E-03 1.713E-03 2.000E+05 4.794E-12 0.000E+00
 4.16111247E+02   3876.5 4.158E+02 1.311E+11 6.374E-03 2.111E-03 2.000E+05 5.471E-12 2.058E+01
 4.50635119E+02   4009.8 4.502E+02 1.693E+11 8.115E-03 2.558E-03 2.000E+05 5.909E-12 1.015E+02
 4.87595541E+02   4161.9 4.871E+02 2.128E+11 9.912E-03 2.985E-03 2.000E+05 1.264E-11 1.860E+02
 5.29249629E+02   4330.5 5.286E+02 2.580E+11 1.134E-02 3.294E-03 2.000E+05 2.488E-11 2.306E+02
 5.79420394E+02   4528.4 5.786E+02 3.037E+11 1.221E-02 3.439E-03 2.000E+05 3.847E-10 1.779E+02
 6.42911167E+02   4741.3 6.418E+02 3.509E+11 1.270E-02 3.551E-03 2.000E+05 4.742E-08 1.312E+02
 7.23136970E+02   5002.5 7.218E+02 4.281E+11 1.371E-02 3.811E-03 2.000E+05 2.989E-04 1.718E+02
 8.15105043E+02   5283.5 8.134E+02 6.161E+11 1.751E-02 4.556E-03 2.000E+05 6.180E-02 3.734E+02
 9.03217764E+02   5564.4 9.010E+02 1.034E+12 2.646E-02 6.725E-03 2.000E+05 8.522E-02 1.819E+03
 9.72813810E+02   5915.7 9.700E+02 2.106E+12 4.881E-02 1.200E-02 2.000E+05 1.193E-01 7.783E+03
 1.02292714E+03   6250.5 1.019E+03 4.125E+12 9.036E-02 2.118E-02 2.000E+05 1.673E-01 2.983E+04
 1.05649800E+03   6653.8 1.052E+03 8.686E+12 1.890E-01 4.051E-02 2.000E+05 2.332E-01 7.920E+04
 1.07924538E+03   7001.0 1.073E+03 1.558E+13 3.556E-01 6.913E-02 2.000E+05 3.156E-01 1.379E+05
 1.09401075E+03   7430.2 1.087E+03 2.960E+13 7.648E-01 1.211E-01 2.000E+05 4.310E-01 4.010E+05
 1.10435541E+03   7721.0 1.096E+03 4.381E+13 1.272E+00 1.046E-01 2.000E+05 7.099E-01 4.586E+05
 1.11390502E+03   7881.5 1.105E+03 5.367E+13 1.676E+00 8.384E-02 2.000E+05 8.198E-01 4.663E+05
 1.12354503E+03   8049.1 1.113E+03 6.561E+13 2.219E+00 7.728E-02 2.000E+05 8.795E-01 4.781E+05
 1.13370273E+03   8170.0 1.123E+03 7.541E+13 2.706E+00 6.954E-02 2.000E+05 9.055E-01 4.690E+05
PRADK 1.9890E-01
BEGIN                    ITERATION  15 COMPLETED
TEFF   3500.  GRAVITY 0.50000 LTE
TITLE SDSC GRID  [+0.5]   VTURB 2.0 KM/S    L/H 1.25
 OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
 CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   3.16200 ABUNDANCE CHANGE 1 0.91100 2 0.08900
 ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
 ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
 ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
 ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
 ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
 ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
 ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
 ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
 ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
 ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
 ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
 ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
 ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
 ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
 ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
 ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
 ABUNDANCE CHANGE 99 -20.00
READ DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
 7.42732539E-03   2204.9 2.344E-02 1.365E+06 1.795E-05 6.625E-03 2.000E+05 0.000E+00 0.000E+00
 9.86969024E-03   2226.9 3.115E-02 1.813E+06 1.847E-05 6.085E-03 2.000E+05 0.000E+00 0.000E+00
 1.30421010E-02   2247.5 4.116E-02 2.390E+06 1.892E-05 5.526E-03 2.000E+05 0.000E+00 0.000E+00
 1.71581071E-02   2269.7 5.415E-02 3.145E+06 1.951E-05 5.055E-03 2.000E+05 0.000E+00 0.000E+00
 2.24676976E-02   2293.2 7.092E-02 4.129E+06 2.021E-05 4.654E-03 2.000E+05 0.000E+00 0.000E+00
 2.93216783E-02   2314.1 9.256E-02 5.376E+06 2.080E-05 4.235E-03 2.000E+05 0.000E+00 0.000E+00
 3.82104800E-02   2334.3 1.206E-01 6.980E+06 2.138E-05 3.871E-03 2.000E+05 0.000E+00 0.000E+00
 4.97295009E-02   2354.7 1.570E-01 9.052E+06 2.203E-05 3.579E-03 2.000E+05 0.000E+00 0.000E+00
 6.45971158E-02   2376.3 2.040E-01 1.174E+07 2.282E-05 3.359E-03 2.000E+05 0.000E+00 0.000E+00
 8.36799914E-02   2399.0 2.643E-01 1.521E+07 2.377E-05 3.186E-03 2.000E+05 0.000E+00 0.000E+00
 1.08163062E-01   2419.0 3.416E-01 1.957E+07 2.464E-05 2.968E-03 2.000E+05 0.000E+00 0.000E+00
 1.39664631E-01   2438.4 4.411E-01 2.512E+07 2.556E-05 2.765E-03 2.000E+05 0.000E+00 0.000E+00
 1.80063909E-01   2458.9 5.688E-01 3.226E+07 2.664E-05 2.603E-03 2.000E+05 0.000E+00 0.000E+00
 2.31588558E-01   2480.4 7.316E-01 4.138E+07 2.793E-05 2.474E-03 2.000E+05 0.000E+00 0.000E+00
 2.96907005E-01   2503.0 9.380E-01 5.303E+07 2.947E-05 2.367E-03 2.000E+05 0.000E+00 0.000E+00
 3.79451382E-01   2523.6 1.199E+00 6.752E+07 3.109E-05 2.227E-03 2.000E+05 0.000E+00 0.000E+00
 4.83628395E-01   2543.7 1.528E+00 8.564E+07 3.291E-05 2.088E-03 2.000E+05 0.000E+00 0.000E+00
 6.14503562E-01   2564.5 1.942E+00 1.084E+08 3.503E-05 1.974E-03 2.000E+05 0.000E+00 0.000E+00
 7.77978263E-01   2585.8 2.458E+00 1.370E+08 3.750E-05 1.885E-03 2.000E+05 0.000E+00 0.000E+00
 9.80993909E-01   2607.7 3.100E+00 1.726E+08 4.038E-05 1.816E-03 2.000E+05 0.000E+00 0.000E+00
 1.23191533E+00   2628.8 3.893E+00 2.163E+08 4.365E-05 1.735E-03 2.000E+05 0.000E+00 0.000E+00
 1.54049252E+00   2649.1 4.868E+00 2.697E+08 4.747E-05 1.643E-03 2.000E+05 0.000E+00 0.000E+00
 1.91779312E+00   2669.9 6.061E+00 3.351E+08 5.191E-05 1.563E-03 2.000E+05 0.000E+00 0.000E+00
 2.37666607E+00   2691.1 7.511E+00 4.150E+08 5.706E-05 1.496E-03 2.000E+05 0.000E+00 0.000E+00
 2.93180368E+00   2712.9 9.266E+00 5.126E+08 6.306E-05 1.436E-03 2.000E+05 0.000E+00 0.000E+00
 3.60009411E+00   2734.7 1.138E+01 6.305E+08 7.003E-05 1.370E-03 2.000E+05 0.000E+00 0.000E+00
 4.39993339E+00   2757.0 1.391E+01 7.730E+08 7.828E-05 1.303E-03 2.000E+05 0.000E+00 0.000E+00
 5.35080426E+00   2778.9 1.691E+01 9.431E+08 8.808E-05 1.233E-03 2.000E+05 0.000E+00 0.000E+00
 6.47531805E+00   2801.4 2.047E+01 1.147E+09 9.948E-05 1.167E-03 2.000E+05 0.000E+00 0.000E+00
 7.80082623E+00   2824.3 2.466E+01 1.391E+09 1.127E-04 1.108E-03 2.000E+05 0.000E+00 0.000E+00
 9.35848054E+00   2847.7 2.958E+01 1.683E+09 1.281E-04 1.053E-03 2.000E+05 0.000E+00 0.000E+00
 1.11830886E+01   2871.3 3.535E+01 2.030E+09 1.461E-04 9.974E-04 2.000E+05 0.000E+00 0.000E+00
 1.33115267E+01   2894.8 4.208E+01 2.440E+09 1.674E-04 9.458E-04 2.000E+05 0.000E+00 0.000E+00
 1.57826548E+01   2918.3 4.989E+01 2.923E+09 1.926E-04 8.990E-04 2.000E+05 0.000E+00 0.000E+00
 1.86449575E+01   2942.2 5.894E+01 3.496E+09 2.219E-04 8.575E-04 2.000E+05 0.000E+00 0.000E+00
 2.19564162E+01   2966.5 6.941E+01 4.173E+09 2.559E-04 8.218E-04 2.000E+05 0.000E+00 0.000E+00
 2.57836453E+01   2991.2 8.151E+01 4.975E+09 2.953E-04 7.923E-04 2.000E+05 0.000E+00 0.000E+00
 3.02021256E+01   3016.5 9.548E+01 5.927E+09 3.414E-04 7.682E-04 2.000E+05 0.000E+00 0.000E+00
 3.52848107E+01   3041.8 1.115E+02 7.047E+09 3.969E-04 7.562E-04 2.000E+05 0.000E+00 0.000E+00
 4.11073729E+01   3067.9 1.300E+02 8.376E+09 4.625E-04 7.483E-04 2.000E+05 0.000E+00 0.000E+00
 4.77669506E+01   3094.9 1.510E+02 9.958E+09 5.395E-04 7.445E-04 2.000E+05 0.000E+00 0.000E+00
 5.53746919E+01   3123.0 1.751E+02 1.185E+10 6.302E-04 7.459E-04 2.000E+05 0.000E+00 0.000E+00
 6.40548527E+01   3152.2 2.025E+02 1.411E+10 7.372E-04 7.536E-04 2.000E+05 0.000E+00 0.000E+00
 7.39212314E+01   3183.3 2.337E+02 1.686E+10 8.676E-04 7.769E-04 2.000E+05 0.000E+00 0.000E+00
 8.50739343E+01   3216.6 2.690E+02 2.020E+10 1.026E-03 8.077E-04 2.000E+05 0.000E+00 0.000E+00
 9.76317178E+01   3252.3 3.087E+02 2.433E+10 1.217E-03 8.429E-04 2.000E+05 0.000E+00 0.000E+00
 1.11715964E+02   3290.8 3.532E+02 2.944E+10 1.451E-03 8.917E-04 2.000E+05 0.000E+00 0.000E+00
 1.27370063E+02   3334.6 4.027E+02 3.603E+10 1.753E-03 9.722E-04 2.000E+05 0.000E+00 0.000E+00
 1.44520681E+02   3384.7 4.569E+02 4.467E+10 2.148E-03 1.085E-03 2.000E+05 0.000E+00 0.000E+00
 1.63090540E+02   3441.2 5.156E+02 5.608E+10 2.660E-03 1.225E-03 2.000E+05 9.927E-17 0.000E+00
 1.82861577E+02   3507.9 5.781E+02 7.186E+10 3.371E-03 1.434E-03 2.000E+05 3.574E-13 0.000E+00
 2.03491690E+02   3584.0 6.433E+02 9.344E+10 4.342E-03 1.718E-03 2.000E+05 1.313E-11 0.000E+00
 2.24686546E+02   3672.0 7.103E+02 1.234E+11 5.676E-03 2.101E-03 2.000E+05 1.114E-10 0.000E+00
 2.46169139E+02   3772.9 7.782E+02 1.644E+11 7.503E-03 2.618E-03 2.000E+05 2.576E-10 0.000E+00
 2.67826862E+02   3888.5 8.466E+02 2.194E+11 9.908E-03 3.272E-03 2.000E+05 3.535E-10 2.857E+01
 2.89823551E+02   4019.8 9.161E+02 2.895E+11 1.290E-02 4.060E-03 2.000E+05 4.078E-10 2.108E+02
 3.12654353E+02   4170.7 9.882E+02 3.740E+11 1.632E-02 4.920E-03 2.000E+05 4.601E-10 4.510E+02
 3.37443974E+02   4337.6 1.066E+03 4.657E+11 1.943E-02 5.660E-03 2.000E+05 1.343E-09 6.887E+02
 3.66104675E+02   4536.4 1.157E+03 5.627E+11 2.175E-02 6.125E-03 2.000E+05 2.972E-09 6.656E+02
 4.01377179E+02   4745.8 1.268E+03 6.557E+11 2.301E-02 6.421E-03 2.000E+05 1.654E-07 5.542E+02
 4.46132006E+02   5008.1 1.409E+03 7.771E+11 2.413E-02 6.696E-03 2.000E+05 8.503E-05 5.234E+02
 5.00434683E+02   5287.4 1.581E+03 1.031E+12 2.838E-02 7.335E-03 2.000E+05 6.832E-02 6.049E+02
 5.57128450E+02   5564.3 1.760E+03 1.600E+12 3.958E-02 9.973E-03 2.000E+05 9.293E-02 2.386E+03
 6.05403556E+02   5912.4 1.912E+03 3.088E+12 6.834E-02 1.669E-02 2.000E+05 1.265E-01 9.509E+03
 6.41937032E+02   6246.3 2.026E+03 5.928E+12 1.219E-01 2.827E-02 2.000E+05 1.742E-01 3.397E+04
 6.67474507E+02   6643.8 2.106E+03 1.228E+13 2.438E-01 5.206E-02 2.000E+05 2.380E-01 8.059E+04
 6.85298927E+02   6996.0 2.161E+03 2.221E+13 4.496E-01 8.663E-02 2.000E+05 3.196E-01 1.423E+05
 6.97346936E+02   7413.1 2.198E+03 4.169E+13 9.146E-01 1.409E-01 2.000E+05 4.482E-01 3.397E+05
 7.06144345E+02   7700.3 2.225E+03 6.187E+13 1.481E+00 1.243E-01 2.000E+05 7.032E-01 3.796E+05
 7.14300311E+02   7871.9 2.250E+03 7.730E+13 1.969E+00 1.030E-01 2.000E+05 8.129E-01 3.855E+05
 7.22493144E+02   8044.5 2.275E+03 9.564E+13 2.608E+00 9.452E-02 2.000E+05 8.735E-01 3.909E+05
 7.31107328E+02   8172.0 2.301E+03 1.114E+14 3.200E+00 8.683E-02 2.000E+05 9.012E-01 3.840E+05
PRADK 1.9865E-01
BEGIN                    ITERATION  15 COMPLETED
TEFF   3500.  GRAVITY 1.00000 LTE
TITLE SDSC GRID  [+0.5]   VTURB 2.0 KM/S    L/H 1.25
 OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
 CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   3.16200 ABUNDANCE CHANGE 1 0.91100 2 0.08900
 ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
 ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
 ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
 ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
 ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
 ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
 ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
 ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
 ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
 ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
 ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
 ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
 ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
 ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
 ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
 ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
 ABUNDANCE CHANGE 99 -20.00
READ DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
 7.05050962E-03   2253.3 7.045E-02 3.803E+06 1.891E-05 7.793E-03 2.000E+05 0.000E+00 0.000E+00
 9.35220202E-03   2278.8 9.345E-02 5.072E+06 1.973E-05 7.286E-03 2.000E+05 0.000E+00 0.000E+00
 1.23087724E-02   2300.3 1.230E-01 6.661E+06 2.039E-05 6.695E-03 2.000E+05 0.000E+00 0.000E+00
 1.61331061E-02   2320.1 1.612E-01 8.683E+06 2.097E-05 6.094E-03 2.000E+05 0.000E+00 0.000E+00
 2.10760226E-02   2341.2 2.106E-01 1.131E+07 2.169E-05 5.617E-03 2.000E+05 0.000E+00 0.000E+00
 2.74301468E-02   2363.3 2.741E-01 1.470E+07 2.256E-05 5.254E-03 2.000E+05 0.000E+00 0.000E+00
 3.55684430E-02   2385.1 3.555E-01 1.904E+07 2.350E-05 4.953E-03 2.000E+05 0.000E+00 0.000E+00
 4.59910473E-02   2405.3 4.596E-01 2.450E+07 2.446E-05 4.658E-03 2.000E+05 0.000E+00 0.000E+00
 5.93596466E-02   2424.0 5.933E-01 3.138E+07 2.542E-05 4.379E-03 2.000E+05 0.000E+00 0.000E+00
 7.64643321E-02   2443.5 7.642E-01 4.016E+07 2.657E-05 4.177E-03 2.000E+05 0.000E+00 0.000E+00
 9.82252685E-02   2463.8 9.818E-01 5.134E+07 2.792E-05 4.026E-03 2.000E+05 0.000E+00 0.000E+00
 1.25846340E-01   2482.7 1.258E+00 6.527E+07 2.934E-05 3.858E-03 2.000E+05 0.000E+00 0.000E+00
 1.60757244E-01   2502.5 1.607E+00 8.290E+07 3.107E-05 3.741E-03 2.000E+05 0.000E+00 0.000E+00
 2.04605034E-01   2522.0 2.045E+00 1.048E+08 3.305E-05 3.623E-03 2.000E+05 0.000E+00 0.000E+00
 2.59489822E-01   2540.8 2.594E+00 1.320E+08 3.527E-05 3.499E-03 2.000E+05 0.000E+00 0.000E+00
 3.27877982E-01   2560.3 3.277E+00 1.658E+08 3.784E-05 3.385E-03 2.000E+05 0.000E+00 0.000E+00
 4.12770217E-01   2578.8 4.126E+00 2.071E+08 4.071E-05 3.242E-03 2.000E+05 0.000E+00 0.000E+00
