TEFF   3500.  GRAVITY 0.00000 LTE 
TITLE SDSC GRID  [-0.3]   VTURB 2.0 KM/S    L/H 1.25                            
 ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
 ABUNDANCE CHANGE 99 -20.00
READ DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
 2.91995456E-02   2131.0 2.916E-02 2.958E+05 4.567E-06 1.200E-03 2.000E+05 0.000E+00 0.000E+00
 3.88065931E-02   2152.2 3.876E-02 3.931E+05 4.692E-06 1.083E-03 2.000E+05 0.000E+00 0.000E+00
 5.12614394E-02   2174.1 5.120E-02 5.200E+05 4.832E-06 9.798E-04 2.000E+05 0.000E+00 0.000E+00
 6.73815338E-02   2196.1 6.731E-02 6.847E+05 4.981E-06 8.828E-04 2.000E+05 0.000E+00 0.000E+00
 8.82445241E-02   2217.1 8.815E-02 8.966E+05 5.124E-06 7.898E-04 2.000E+05 0.000E+00 0.000E+00
 1.15278138E-01   2238.1 1.152E-01 1.171E+06 5.276E-06 7.075E-04 2.000E+05 0.000E+00 0.000E+00
 1.50266555E-01   2259.4 1.501E-01 1.527E+06 5.441E-06 6.370E-04 2.000E+05 0.000E+00 0.000E+00
 1.95414949E-01   2282.1 1.953E-01 1.991E+06 5.633E-06 5.801E-04 2.000E+05 0.000E+00 0.000E+00
 2.53553910E-01   2303.8 2.534E-01 2.587E+06 5.833E-06 5.280E-04 2.000E+05 0.000E+00 0.000E+00
 3.28440663E-01   2324.7 3.282E-01 3.350E+06 6.038E-06 4.811E-04 2.000E+05 0.000E+00 0.000E+00
 4.24898321E-01   2344.9 4.246E-01 4.327E+06 6.255E-06 4.395E-04 2.000E+05 0.000E+00 0.000E+00
 5.48809011E-01   2366.1 5.485E-01 5.590E+06 6.507E-06 4.059E-04 2.000E+05 0.000E+00 0.000E+00
 7.07219530E-01   2388.6 7.068E-01 7.220E+06 6.804E-06 3.775E-04 2.000E+05 0.000E+00 0.000E+00
 9.08899688E-01   2410.9 9.084E-01 9.302E+06 7.136E-06 3.499E-04 2.000E+05 0.000E+00 0.000E+00
 1.16524161E+00   2431.8 1.165E+00 1.193E+07 7.490E-06 3.213E-04 2.000E+05 0.000E+00 0.000E+00
 1.49024823E+00   2452.9 1.490E+00 1.526E+07 7.895E-06 2.958E-04 2.000E+05 0.000E+00 0.000E+00
 1.90023367E+00   2475.0 1.899E+00 1.952E+07 8.369E-06 2.738E-04 2.000E+05 0.000E+00 0.000E+00
 2.41440618E+00   2498.1 2.414E+00 2.492E+07 8.924E-06 2.542E-04 2.000E+05 0.000E+00 0.000E+00
 3.05555940E+00   2521.4 3.054E+00 3.172E+07 9.567E-06 2.357E-04 2.000E+05 0.000E+00 0.000E+00
 3.85199918E+00   2542.9 3.851E+00 4.011E+07 1.028E-05 2.167E-04 2.000E+05 0.000E+00 0.000E+00
 4.83746775E+00   2564.7 4.836E+00 5.057E+07 1.111E-05 2.004E-04 2.000E+05 0.000E+00 0.000E+00
 6.05048299E+00   2586.7 6.049E+00 6.358E+07 1.207E-05 1.866E-04 2.000E+05 0.000E+00 0.000E+00
 7.53615704E+00   2608.9 7.534E+00 7.967E+07 1.317E-05 1.749E-04 2.000E+05 0.000E+00 0.000E+00
 9.34698347E+00   2631.3 9.345E+00 9.951E+07 1.444E-05 1.650E-04 2.000E+05 0.000E+00 0.000E+00
 1.15440357E+01   2652.2 1.154E+01 1.234E+08 1.591E-05 1.559E-04 2.000E+05 0.000E+00 0.000E+00
 1.41988133E+01   2672.7 1.420E+01 1.524E+08 1.759E-05 1.483E-04 2.000E+05 0.000E+00 0.000E+00
 1.73939131E+01   2693.3 1.739E+01 1.876E+08 1.953E-05 1.421E-04 2.000E+05 0.000E+00 0.000E+00
 2.12238031E+01   2713.9 2.122E+01 2.301E+08 2.176E-05 1.369E-04 2.000E+05 0.000E+00 0.000E+00
 2.57965878E+01   2734.6 2.579E+01 2.814E+08 2.435E-05 1.326E-04 2.000E+05 0.000E+00 0.000E+00
 3.12347584E+01   2755.6 3.123E+01 3.432E+08 2.737E-05 1.289E-04 2.000E+05 0.000E+00 0.000E+00
 3.76722518E+01   2775.6 3.767E+01 4.162E+08 3.090E-05 1.265E-04 2.000E+05 0.000E+00 0.000E+00
 4.52605176E+01   2795.9 4.525E+01 5.034E+08 3.502E-05 1.245E-04 2.000E+05 0.000E+00 0.000E+00
 5.41740760E+01   2816.6 5.417E+01 6.074E+08 3.982E-05 1.229E-04 2.000E+05 0.000E+00 0.000E+00
 6.46108171E+01   2837.5 6.460E+01 7.313E+08 4.541E-05 1.217E-04 2.000E+05 0.000E+00 0.000E+00
 7.67953587E+01   2858.8 7.678E+01 8.786E+08 5.194E-05 1.211E-04 2.000E+05 0.000E+00 0.000E+00
 9.09819835E+01   2880.4 9.097E+01 1.054E+09 5.957E-05 1.210E-04 2.000E+05 0.000E+00 0.000E+00
 1.07443642E+02   2902.1 1.074E+02 1.260E+09 6.860E-05 1.227E-04 2.000E+05 0.000E+00 0.000E+00
 1.26475238E+02   2924.2 1.265E+02 1.505E+09 7.924E-05 1.253E-04 2.000E+05 0.000E+00 0.000E+00
 1.48411707E+02   2947.2 1.484E+02 1.797E+09 9.181E-05 1.284E-04 2.000E+05 0.000E+00 0.000E+00
 1.73621633E+02   2971.1 1.736E+02 2.146E+09 1.067E-04 1.324E-04 2.000E+05 0.000E+00 0.000E+00
 2.02505527E+02   2996.2 2.025E+02 2.564E+09 1.244E-04 1.374E-04 2.000E+05 0.000E+00 0.000E+00
 2.35485498E+02   3022.7 2.355E+02 3.068E+09 1.456E-04 1.441E-04 2.000E+05 0.000E+00 0.000E+00
 2.72886826E+02   3052.0 2.728E+02 3.690E+09 1.720E-04 1.544E-04 2.000E+05 0.000E+00 0.000E+00
 3.14984548E+02   3083.7 3.149E+02 4.457E+09 2.043E-04 1.662E-04 2.000E+05 0.000E+00 0.000E+00
 3.62005586E+02   3119.1 3.620E+02 5.423E+09 2.452E-04 1.811E-04 2.000E+05 0.000E+00 0.000E+00
 4.14034764E+02   3158.5 4.140E+02 6.653E+09 2.969E-04 1.997E-04 2.000E+05 0.000E+00 0.000E+00
 4.70766132E+02   3204.6 4.707E+02 8.289E+09 3.667E-04 2.270E-04 2.000E+05 0.000E+00 0.000E+00
 5.31625868E+02   3256.4 5.315E+02 1.045E+10 4.586E-04 2.610E-04 2.000E+05 0.000E+00 0.000E+00
 5.96085809E+02   3315.4 5.960E+02 1.335E+10 5.815E-04 3.043E-04 2.000E+05 6.702E-16 0.000E+00
 6.63235423E+02   3383.0 6.631E+02 1.732E+10 7.508E-04 3.637E-04 2.000E+05 2.132E-13 0.000E+00
 7.32272034E+02   3459.0 7.321E+02 2.268E+10 9.774E-04 4.377E-04 2.000E+05 3.260E-12 0.000E+00
 8.02738763E+02   3545.0 8.025E+02 2.989E+10 1.280E-03 5.317E-04 2.000E+05 1.001E-11 0.000E+00
 8.74534370E+02   3641.7 8.743E+02 3.932E+10 1.671E-03 6.458E-04 2.000E+05 1.815E-11 0.000E+00
 9.48324703E+02   3750.1 9.480E+02 5.119E+10 2.150E-03 7.753E-04 2.000E+05 2.626E-11 2.142E+01
 1.02573328E+03   3872.1 1.025E+03 6.540E+10 2.696E-03 9.114E-04 2.000E+05 3.697E-11 1.096E+02
 1.10964710E+03   4007.8 1.109E+03 8.127E+10 3.257E-03 1.042E-03 2.000E+05 2.628E-10 2.095E+02
 1.20432409E+03   4163.7 1.204E+03 9.834E+10 3.764E-03 1.145E-03 2.000E+05 1.181E-08 2.504E+02
 1.31645589E+03   4333.6 1.316E+03 1.157E+11 4.155E-03 1.220E-03 2.000E+05 1.117E-06 2.695E+02
 1.45254480E+03   4537.2 1.452E+03 1.377E+11 4.561E-03 1.277E-03 2.000E+05 6.553E-04 2.598E+02
 1.61218364E+03   4747.6 1.611E+03 1.792E+11 5.458E-03 1.429E-03 2.000E+05 6.493E-02 3.620E+02
 1.77692539E+03   4972.7 1.776E+03 2.765E+11 7.676E-03 1.922E-03 2.000E+05 8.578E-02 1.551E+03
 1.91953091E+03   5232.6 1.918E+03 5.153E+11 1.281E-02 3.127E-03 2.000E+05 1.146E-01 6.333E+03
 2.02791606E+03   5517.8 2.026E+03 1.054E+12 2.331E-02 5.448E-03 2.000E+05 1.543E-01 2.177E+04
 2.10552236E+03   5827.5 2.103E+03 2.216E+12 4.411E-02 9.834E-03 2.000E+05 2.037E-01 5.735E+04
 2.15951065E+03   6161.8 2.156E+03 4.632E+12 8.518E-02 1.751E-02 2.000E+05 2.664E-01 1.055E+05
 2.19721099E+03   6500.0 2.193E+03 9.098E+12 1.611E-01 2.985E-02 2.000E+05 3.408E-01 1.795E+05
 2.22358859E+03   6848.9 2.218E+03 1.705E+13 3.038E-01 4.433E-02 2.000E+05 4.516E-01 3.580E+05
 2.24357294E+03   7122.6 2.237E+03 2.673E+13 4.939E-01 4.439E-02 2.000E+05 7.001E-01 4.270E+05
 2.26152908E+03   7307.4 2.255E+03 3.553E+13 6.840E-01 3.738E-02 2.000E+05 8.061E-01 4.243E+05
 2.27938402E+03   7460.4 2.272E+03 4.451E+13 8.934E-01 3.382E-02 2.000E+05 8.691E-01 4.275E+05
 2.29787492E+03   7599.7 2.290E+03 5.417E+13 1.136E+00 3.010E-02 2.000E+05 9.051E-01 4.164E+05
 2.31765186E+03   7718.4 2.309E+03 6.372E+13 1.393E+00 2.988E-02 2.000E+05 9.247E-01 4.170E+05
PRADK 1.9905E-01
BEGIN                    ITERATION  15 COMPLETED
TEFF   3500.  GRAVITY 0.50000 LTE 
TITLE SDSC GRID  [-0.3]   VTURB 2.0 KM/S    L/H 1.25                            
 OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
 CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   0.50120 ABUNDANCE CHANGE 1 0.91100 2 0.08900
 ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
 ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
 ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
 ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
 ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
 ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
 ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
 ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
 ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
 ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
 ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
 ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
 ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
 ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
 ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
 ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
 ABUNDANCE CHANGE 99 -20.00
READ DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
 2.74555381E-02   2184.8 8.678E-02 8.371E+05 4.857E-06 1.387E-03 2.000E+05 0.000E+00 0.000E+00
 3.64742383E-02   2206.2 1.153E-01 1.111E+06 5.006E-06 1.248E-03 2.000E+05 0.000E+00 0.000E+00
 4.81499168E-02   2226.4 1.522E-01 1.463E+06 5.153E-06 1.124E-03 2.000E+05 0.000E+00 0.000E+00
 6.32365052E-02   2248.3 1.999E-01 1.922E+06 5.331E-06 1.018E-03 2.000E+05 0.000E+00 0.000E+00
 8.26277329E-02   2271.9 2.612E-01 2.520E+06 5.543E-06 9.284E-04 2.000E+05 0.000E+00 0.000E+00
 1.07468038E-01   2295.4 3.397E-01 3.289E+06 5.772E-06 8.447E-04 2.000E+05 0.000E+00 0.000E+00
 1.39372793E-01   2315.4 4.406E-01 4.254E+06 5.980E-06 7.567E-04 2.000E+05 0.000E+00 0.000E+00
 1.80360928E-01   2336.2 5.702E-01 5.499E+06 6.220E-06 6.879E-04 2.000E+05 0.000E+00 0.000E+00
 2.32787885E-01   2357.9 7.359E-01 7.100E+06 6.499E-06 6.337E-04 2.000E+05 0.000E+00 0.000E+00
 2.99534209E-01   2380.5 9.470E-01 9.153E+06 6.822E-06 5.903E-04 2.000E+05 0.000E+00 0.000E+00
 3.84248295E-01   2401.9 1.215E+00 1.174E+07 7.171E-06 5.482E-04 2.000E+05 0.000E+00 0.000E+00
 4.91695138E-01   2421.5 1.555E+00 1.498E+07 7.544E-06 5.063E-04 2.000E+05 0.000E+00 0.000E+00
 6.27535450E-01   2441.8 1.984E+00 1.909E+07 7.979E-06 4.721E-04 2.000E+05 0.000E+00 0.000E+00
 7.98336173E-01   2462.8 2.524E+00 2.428E+07 8.484E-06 4.433E-04 2.000E+05 0.000E+00 0.000E+00
 1.01190422E+00   2484.5 3.199E+00 3.081E+07 9.071E-06 4.182E-04 2.000E+05 0.000E+00 0.000E+00
 1.27775365E+00   2505.3 4.040E+00 3.891E+07 9.735E-06 3.924E-04 2.000E+05 0.000E+00 0.000E+00
 1.60726115E+00   2525.7 5.082E+00 4.893E+07 1.050E-05 3.679E-04 2.000E+05 0.000E+00 0.000E+00
 2.01370711E+00   2546.0 6.367E+00 6.129E+07 1.138E-05 3.455E-04 2.000E+05 0.000E+00 0.000E+00
 2.51262081E+00   2566.6 7.944E+00 7.654E+07 1.239E-05 3.259E-04 2.000E+05 0.000E+00 0.000E+00
 3.12196357E+00   2587.7 9.871E+00 9.530E+07 1.356E-05 3.083E-04 2.000E+05 0.000E+00 0.000E+00
 3.86311776E+00   2607.7 1.221E+01 1.180E+08 1.489E-05 2.908E-04 2.000E+05 0.000E+00 0.000E+00
 4.76047557E+00   2628.3 1.505E+01 1.457E+08 1.644E-05 2.765E-04 2.000E+05 0.000E+00 0.000E+00
 5.84174454E+00   2647.9 1.847E+01 1.790E+08 1.823E-05 2.633E-04 2.000E+05 0.000E+00 0.000E+00
 7.13962268E+00   2667.4 2.258E+01 2.190E+08 2.029E-05 2.523E-04 2.000E+05 0.000E+00 0.000E+00
 8.69205591E+00   2686.8 2.748E+01 2.669E+08 2.266E-05 2.431E-04 2.000E+05 0.000E+00 0.000E+00
 1.05428300E+01   2706.0 3.334E+01 3.242E+08 2.539E-05 2.348E-04 2.000E+05 0.000E+00 0.000E+00
 1.27422482E+01   2724.6 4.029E+01 3.921E+08 2.853E-05 2.274E-04 2.000E+05 0.000E+00 0.000E+00
 1.53466311E+01   2743.7 4.853E+01 4.731E+08 3.219E-05 2.220E-04 2.000E+05 0.000E+00 0.000E+00
 1.84184327E+01   2762.7 5.824E+01 5.691E+08 3.647E-05 2.180E-04 2.000E+05 0.000E+00 0.000E+00
 2.20286923E+01   2781.6 6.965E+01 6.823E+08 4.144E-05 2.147E-04 2.000E+05 0.000E+00 0.000E+00
 2.62596634E+01   2800.8 8.303E+01 8.160E+08 4.721E-05 2.119E-04 2.000E+05 0.000E+00 0.000E+00
 3.12049990E+01   2820.3 9.867E+01 9.742E+08 5.393E-05 2.092E-04 2.000E+05 0.000E+00 0.000E+00
 3.69725560E+01   2839.5 1.169E+02 1.159E+09 6.172E-05 2.064E-04 2.000E+05 0.000E+00 0.000E+00
 4.36835560E+01   2859.3 1.381E+02 1.377E+09 7.083E-05 2.050E-04 2.000E+05 0.000E+00 0.000E+00
 5.14726455E+01   2879.6 1.628E+02 1.635E+09 8.148E-05 2.049E-04 2.000E+05 0.000E+00 0.000E+00
 6.04887895E+01   2900.2 1.913E+02 1.938E+09 9.400E-05 2.065E-04 2.000E+05 0.000E+00 0.000E+00
 7.08980886E+01   2921.4 2.242E+02 2.295E+09 1.087E-04 2.087E-04 2.000E+05 0.000E+00 0.000E+00
 8.28921007E+01   2943.3 2.621E+02 2.715E+09 1.259E-04 2.117E-04 2.000E+05 0.000E+00 0.000E+00
 9.66864278E+01   2965.9 3.057E+02 3.213E+09 1.461E-04 2.156E-04 2.000E+05 0.000E+00 0.000E+00
 1.12519407E+02   2989.2 3.558E+02 3.800E+09 1.699E-04 2.208E-04 2.000E+05 0.000E+00 0.000E+00
 1.30648378E+02   3013.8 4.131E+02 4.500E+09 1.982E-04 2.283E-04 2.000E+05 0.000E+00 0.000E+00
 1.51313128E+02   3040.3 4.785E+02 5.345E+09 2.326E-04 2.400E-04 2.000E+05 0.000E+00 0.000E+00
 1.74736797E+02   3069.0 5.525E+02 6.369E+09 2.743E-04 2.544E-04 2.000E+05 0.000E+00 0.000E+00
 2.01146829E+02   3100.5 6.360E+02 7.627E+09 3.254E-04 2.714E-04 2.000E+05 0.000E+00 0.000E+00
 2.30744788E+02   3135.1 7.296E+02 9.187E+09 3.885E-04 2.921E-04 2.000E+05 0.000E+00 0.000E+00
 2.63648013E+02   3173.8 8.337E+02 1.116E+10 4.685E-04 3.195E-04 2.000E+05 0.000E+00 0.000E+00
 2.99761660E+02   3218.3 9.479E+02 1.374E+10 5.735E-04 3.571E-04 2.000E+05 0.000E+00 0.000E+00
 3.38845233E+02   3268.6 1.071E+03 1.712E+10 7.113E-04 4.050E-04 2.000E+05 0.000E+00 0.000E+00
 3.80511961E+02   3326.3 1.203E+03 2.169E+10 8.976E-04 4.696E-04 2.000E+05 3.907E-13 0.000E+00
 4.24100570E+02   3392.8 1.341E+03 2.797E+10 1.155E-03 5.585E-04 2.000E+05 1.630E-11 0.000E+00
 4.69009695E+02   3467.7 1.483E+03 3.654E+10 1.503E-03 6.711E-04 2.000E+05 2.486E-10 0.000E+00
 5.14737281E+02   3552.7 1.628E+03 4.831E+10 1.979E-03 8.200E-04 2.000E+05 9.629E-10 0.000E+00
 5.60982186E+02   3648.2 1.774E+03 6.416E+10 2.609E-03 1.005E-03 2.000E+05 2.005E-09 0.000E+00
 6.07871149E+02   3755.6 1.922E+03 8.495E+10 3.416E-03 1.229E-03 2.000E+05 3.006E-09 1.512E+02
 6.55984522E+02   3876.7 2.074E+03 1.111E+11 4.389E-03 1.479E-03 2.000E+05 3.819E-09 3.689E+02
 7.06803307E+02   4010.0 2.235E+03 1.416E+11 5.453E-03 1.744E-03 2.000E+05 7.398E-09 7.020E+02
 7.62356792E+02   4167.7 2.410E+03 1.765E+11 6.531E-03 1.985E-03 2.000E+05 1.214E-07 9.288E+02
 8.26004783E+02   4334.9 2.611E+03 2.116E+11 7.396E-03 2.166E-03 2.000E+05 5.176E-06 1.056E+03
 9.02392570E+02   4538.2 2.853E+03 2.517E+11 8.132E-03 2.282E-03 2.000E+05 2.979E-04 1.055E+03
 9.93804912E+02   4751.6 3.142E+03 3.120E+11 9.242E-03 2.410E-03 2.000E+05 5.947E-02 9.269E+02
 1.09514207E+03   4972.3 3.462E+03 4.422E+11 1.196E-02 2.959E-03 2.000E+05 1.004E-01 2.337E+03
 1.19019623E+03   5228.8 3.762E+03 7.664E+11 1.861E-02 4.464E-03 2.000E+05 1.308E-01 8.569E+03
 1.26680760E+03   5508.1 4.004E+03 1.496E+12 3.228E-02 7.373E-03 2.000E+05 1.725E-01 2.791E+04
 1.32384455E+03   5812.7 4.184E+03 3.071E+12 5.916E-02 1.290E-02 2.000E+05 2.226E-01 6.491E+04
 1.36465220E+03   6142.4 4.312E+03 6.343E+12 1.113E-01 2.222E-02 2.000E+05 2.868E-01 9.045E+04
 1.39402539E+03   6471.3 4.404E+03 1.228E+13 2.033E-01 3.625E-02 2.000E+05 3.628E-01 1.921E+05
 1.41525172E+03   6812.0 4.470E+03 2.283E+13 3.701E-01 5.037E-02 2.000E+05 4.961E-01 3.196E+05
 1.43224527E+03   7064.0 4.523E+03 3.482E+13 5.694E-01 4.906E-02 2.000E+05 7.115E-01 3.588E+05
 1.44777912E+03   7258.0 4.572E+03 4.729E+13 7.908E-01 4.335E-02 2.000E+05 8.052E-01 3.554E+05
 1.46332581E+03   7410.4 4.620E+03 5.953E+13 1.021E+00 3.939E-02 2.000E+05 8.655E-01 3.568E+05
 1.47939677E+03   7562.0 4.670E+03 7.414E+13 1.313E+00 3.672E-02 2.000E+05 9.014E-01 3.518E+05
 1.49648835E+03   7687.0 4.724E+03 8.836E+13 1.614E+00 3.596E-02 2.000E+05 9.213E-01 3.468E+05
PRADK 1.9891E-01
BEGIN                    ITERATION  15 COMPLETED
TEFF   3500.  GRAVITY 1.00000 LTE 
TITLE SDSC GRID  [-0.3]   VTURB 2.0 KM/S    L/H 1.25                            
 OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
 CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   0.50120 ABUNDANCE CHANGE 1 0.91100 2 0.08900
 ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
 ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
 ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
 ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
 ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
 ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
 ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
 ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
 ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
 ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
 ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
 ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
 ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
 ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
 ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
 ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
 ABUNDANCE CHANGE 99 -20.00
READ DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
 2.57142491E-02   2233.6 2.571E-01 2.320E+06 5.186E-06 1.601E-03 2.000E+05 0.000E+00 0.000E+00
 3.41058472E-02   2258.0 3.410E-01 3.088E+06 5.414E-06 1.461E-03 2.000E+05 0.000E+00 0.000E+00
 4.48261393E-02   2281.0 4.482E-01 4.065E+06 5.651E-06 1.335E-03 2.000E+05 0.000E+00 0.000E+00
 5.85185017E-02   2303.1 5.851E-01 5.309E+06 5.902E-06 1.214E-03 2.000E+05 0.000E+00 0.000E+00
 7.59855942E-02   2324.5 7.597E-01 6.889E+06 6.170E-06 1.102E-03 2.000E+05 0.000E+00 0.000E+00
 9.82067864E-02   2347.0 9.819E-01 8.915E+06 6.483E-06 1.009E-03 2.000E+05 0.000E+00 0.000E+00
 1.26402976E-01   2368.1 1.264E+00 1.146E+07 6.815E-06 9.231E-04 2.000E+05 0.000E+00 0.000E+00
 1.62057317E-01   2390.1 1.620E+00 1.471E+07 7.208E-06 8.562E-04 2.000E+05 0.000E+00 0.000E+00
 2.06953773E-01   2410.9 2.069E+00 1.876E+07 7.640E-06 7.951E-04 2.000E+05 0.000E+00 0.000E+00
 2.63363578E-01   2431.0 2.633E+00 2.382E+07 8.120E-06 7.415E-04 2.000E+05 0.000E+00 0.000E+00
 3.33982153E-01   2451.0 3.340E+00 3.015E+07 8.668E-06 6.963E-04 2.000E+05 0.000E+00 0.000E+00
 4.22071063E-01   2470.1 4.220E+00 3.796E+07 9.282E-06 6.544E-04 2.000E+05 0.000E+00 0.000E+00
 5.31419513E-01   2489.9 5.314E+00 4.770E+07 1.000E-05 6.228E-04 2.000E+05 0.000E+00 0.000E+00
 6.66277266E-01   2510.4 6.662E+00 5.978E+07 1.085E-05 5.978E-04 2.000E+05 0.000E+00 0.000E+00
 8.31899081E-01   2529.3 8.318E+00 7.442E+07 1.179E-05 5.696E-04 2.000E+05 0.000E+00 0.000E+00
 1.03464298E+00   2548.2 1.035E+01 9.230E+07 1.287E-05 5.438E-04 2.000E+05 0.000E+00 0.000E+00
 1.28195506E+00   2565.9 1.282E+01 1.139E+08 1.409E-05 5.171E-04 2.000E+05 0.000E+00 0.000E+00
