TEFF   3500.  GRAVITY 0.00000 LTE 
TITLE SDSC GRID  [+0.1]   VTURB 2.0 KM/S    L/H 1.25                            
 ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
 ABUNDANCE CHANGE 99 -20.00
READ DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
 1.57086528E-02   2144.9 1.567E-02 3.927E+05 8.489E-06 2.562E-03 2.000E+05 0.000E+00 0.000E+00
 2.08740442E-02   2167.2 2.082E-02 5.227E+05 8.732E-06 2.348E-03 2.000E+05 0.000E+00 0.000E+00
 2.75592074E-02   2190.7 2.749E-02 6.927E+05 9.012E-06 2.143E-03 2.000E+05 0.000E+00 0.000E+00
 3.62328637E-02   2210.6 3.615E-02 9.087E+05 9.225E-06 1.911E-03 2.000E+05 0.000E+00 0.000E+00
 4.75249616E-02   2230.9 4.742E-02 1.190E+06 9.451E-06 1.708E-03 2.000E+05 0.000E+00 0.000E+00
 6.21973952E-02   2252.5 6.207E-02 1.558E+06 9.716E-06 1.544E-03 2.000E+05 0.000E+00 0.000E+00
 8.11896530E-02   2275.4 8.103E-02 2.039E+06 1.003E-05 1.411E-03 2.000E+05 0.000E+00 0.000E+00
 1.05717608E-01   2297.9 1.055E-01 2.659E+06 1.035E-05 1.290E-03 2.000E+05 0.000E+00 0.000E+00
 1.37493519E-01   2317.5 1.373E-01 3.448E+06 1.063E-05 1.166E-03 2.000E+05 0.000E+00 0.000E+00
 1.78683557E-01   2338.0 1.784E-01 4.473E+06 1.096E-05 1.069E-03 2.000E+05 0.000E+00 0.000E+00
 2.31884538E-01   2359.6 2.316E-01 5.804E+06 1.133E-05 9.897E-04 2.000E+05 0.000E+00 0.000E+00
 3.00317001E-01   2382.5 2.999E-01 7.532E+06 1.177E-05 9.219E-04 2.000E+05 0.000E+00 0.000E+00
 3.88124407E-01   2404.4 3.877E-01 9.739E+06 1.224E-05 8.506E-04 2.000E+05 0.000E+00 0.000E+00
 5.00740071E-01   2425.2 5.002E-01 1.255E+07 1.273E-05 7.797E-04 2.000E+05 0.000E+00 0.000E+00
 6.44775874E-01   2447.0 6.441E-01 1.616E+07 1.330E-05 7.191E-04 2.000E+05 0.000E+00 0.000E+00
 8.28168171E-01   2469.6 8.274E-01 2.080E+07 1.396E-05 6.656E-04 2.000E+05 0.000E+00 0.000E+00
 1.06062855E+00   2492.8 1.060E+00 2.672E+07 1.472E-05 6.161E-04 2.000E+05 0.000E+00 0.000E+00
 1.35406243E+00   2515.6 1.353E+00 3.420E+07 1.558E-05 5.675E-04 2.000E+05 0.000E+00 0.000E+00
 1.72285763E+00   2537.5 1.722E+00 4.359E+07 1.657E-05 5.226E-04 2.000E+05 0.000E+00 0.000E+00
 2.18424645E+00   2559.8 2.183E+00 5.540E+07 1.770E-05 4.845E-04 2.000E+05 0.000E+00 0.000E+00
 2.75883969E+00   2582.3 2.757E+00 7.021E+07 1.899E-05 4.516E-04 2.000E+05 0.000E+00 0.000E+00
 3.47132904E+00   2604.5 3.469E+00 8.861E+07 2.047E-05 4.225E-04 2.000E+05 0.000E+00 0.000E+00
 4.35074418E+00   2626.4 4.348E+00 1.114E+08 2.217E-05 3.971E-04 2.000E+05 0.000E+00 0.000E+00
 5.42973690E+00   2647.7 5.427E+00 1.393E+08 2.417E-05 3.761E-04 2.000E+05 0.000E+00 0.000E+00
 6.74637854E+00   2668.8 6.743E+00 1.735E+08 2.647E-05 3.580E-04 2.000E+05 0.000E+00 0.000E+00
 8.34605750E+00   2690.0 8.342E+00 2.153E+08 2.911E-05 3.420E-04 2.000E+05 0.000E+00 0.000E+00
 1.02810994E+01   2711.4 1.028E+01 2.662E+08 3.217E-05 3.268E-04 2.000E+05 0.000E+00 0.000E+00
 1.26110939E+01   2732.3 1.261E+01 3.277E+08 3.571E-05 3.123E-04 2.000E+05 0.000E+00 0.000E+00
 1.54026621E+01   2753.8 1.540E+01 4.024E+08 3.985E-05 3.000E-04 2.000E+05 0.000E+00 0.000E+00
 1.87258845E+01   2775.1 1.872E+01 4.919E+08 4.479E-05 2.907E-04 2.000E+05 0.000E+00 0.000E+00
 2.26604383E+01   2796.8 2.265E+01 5.995E+08 5.053E-05 2.812E-04 2.000E+05 0.000E+00 0.000E+00
 2.73018593E+01   2818.8 2.729E+01 7.286E+08 5.723E-05 2.714E-04 2.000E+05 0.000E+00 0.000E+00
 3.27580780E+01   2841.1 3.275E+01 8.830E+08 6.503E-05 2.614E-04 2.000E+05 0.000E+00 0.000E+00
 3.91492918E+01   2863.4 3.914E+01 1.066E+09 7.415E-05 2.526E-04 2.000E+05 0.000E+00 0.000E+00
 4.66096429E+01   2886.1 4.660E+01 1.286E+09 8.486E-05 2.458E-04 2.000E+05 0.000E+00 0.000E+00
 5.52798826E+01   2908.9 5.526E+01 1.545E+09 9.761E-05 2.428E-04 2.000E+05 0.000E+00 0.000E+00
 6.53185867E+01   2932.3 6.530E+01 1.854E+09 1.125E-04 2.400E-04 2.000E+05 0.000E+00 0.000E+00
 7.69170908E+01   2956.1 7.690E+01 2.221E+09 1.300E-04 2.376E-04 2.000E+05 0.000E+00 0.000E+00
 9.02938192E+01   2980.4 9.027E+01 2.657E+09 1.505E-04 2.362E-04 2.000E+05 0.000E+00 0.000E+00
 1.05694671E+02   3005.1 1.057E+02 3.175E+09 1.744E-04 2.365E-04 2.000E+05 0.000E+00 0.000E+00
 1.23368591E+02   3030.7 1.233E+02 3.795E+09 2.032E-04 2.418E-04 2.000E+05 0.000E+00 0.000E+00
 1.43538870E+02   3058.0 1.435E+02 4.544E+09 2.381E-04 2.514E-04 2.000E+05 0.000E+00 0.000E+00
 1.66447491E+02   3087.1 1.664E+02 5.454E+09 2.801E-04 2.623E-04 2.000E+05 0.000E+00 0.000E+00
 1.92361491E+02   3118.3 1.923E+02 6.568E+09 3.309E-04 2.751E-04 2.000E+05 0.000E+00 0.000E+00
 2.21553102E+02   3151.7 2.215E+02 7.939E+09 3.927E-04 2.912E-04 2.000E+05 0.000E+00 0.000E+00
 2.54155383E+02   3189.5 2.541E+02 9.686E+09 4.720E-04 3.166E-04 2.000E+05 0.000E+00 0.000E+00
 2.90138176E+02   3231.7 2.901E+02 1.192E+10 5.731E-04 3.490E-04 2.000E+05 0.000E+00 0.000E+00
 3.29445891E+02   3279.2 3.294E+02 1.484E+10 7.037E-04 3.897E-04 2.000E+05 0.000E+00 0.000E+00
 3.71747033E+02   3334.3 3.716E+02 1.877E+10 8.805E-04 4.483E-04 2.000E+05 0.000E+00 0.000E+00
 4.16370427E+02   3398.0 4.162E+02 2.413E+10 1.123E-03 5.299E-04 2.000E+05 8.911E-15 0.000E+00
 4.62749913E+02   3470.2 4.626E+02 3.140E+10 1.449E-03 6.324E-04 2.000E+05 3.760E-13 0.000E+00
 5.10315314E+02   3553.2 5.101E+02 4.137E+10 1.897E-03 7.721E-04 2.000E+05 3.037E-12 0.000E+00
 5.58689422E+02   3646.9 5.585E+02 5.467E+10 2.488E-03 9.454E-04 2.000E+05 6.822E-12 0.000E+00
 6.07943293E+02   3753.4 6.077E+02 7.205E+10 3.246E-03 1.157E-03 2.000E+05 9.613E-12 0.000E+00
 6.58709307E+02   3873.2 6.584E+02 9.359E+10 4.153E-03 1.392E-03 2.000E+05 1.136E-11 5.656E+01
 7.12457526E+02   4009.1 7.120E+02 1.188E+11 5.154E-03 1.635E-03 2.000E+05 1.439E-11 1.431E+02
 7.71554722E+02   4159.8 7.710E+02 1.461E+11 6.097E-03 1.850E-03 2.000E+05 5.256E-11 2.243E+02
 8.40099166E+02   4334.6 8.394E+02 1.745E+11 6.823E-03 1.989E-03 2.000E+05 1.128E-09 2.307E+02
 9.24042044E+02   4526.6 9.232E+02 2.032E+11 7.303E-03 2.076E-03 2.000E+05 3.508E-07 1.947E+02
 1.02823694E+03   4752.6 1.027E+03 2.425E+11 7.878E-03 2.174E-03 2.000E+05 4.191E-04 1.923E+02
 1.15071926E+03   4995.3 1.149E+03 3.278E+11 9.612E-03 2.504E-03 2.000E+05 6.142E-02 3.596E+02
 1.27316803E+03   5251.3 1.271E+03 5.311E+11 1.405E-02 3.560E-03 2.000E+05 8.286E-02 1.637E+03
 1.37457406E+03   5553.0 1.372E+03 1.039E+12 2.450E-02 6.017E-03 2.000E+05 1.135E-01 6.645E+03
 1.44954747E+03   5867.4 1.447E+03 2.114E+12 4.523E-02 1.063E-02 2.000E+05 1.558E-01 2.380E+04
 1.50171563E+03   6219.6 1.498E+03 4.462E+12 8.897E-02 1.974E-02 2.000E+05 2.098E-01 6.490E+04
 1.53737526E+03   6574.0 1.533E+03 8.848E+12 1.723E-01 3.460E-02 2.000E+05 2.815E-01 9.533E+04
 1.56170781E+03   6941.9 1.556E+03 1.679E+13 3.367E-01 5.773E-02 2.000E+05 3.745E-01 2.472E+05
 1.57885692E+03   7272.9 1.572E+03 2.824E+13 6.080E-01 7.220E-02 2.000E+05 5.758E-01 4.161E+05
 1.59261941E+03   7511.1 1.585E+03 3.986E+13 9.243E-01 6.383E-02 2.000E+05 7.653E-01 4.477E+05
 1.60571461E+03   7671.8 1.597E+03 4.970E+13 1.223E+00 5.338E-02 2.000E+05 8.472E-01 4.466E+05
 1.61909693E+03   7821.0 1.610E+03 6.041E+13 1.580E+00 4.761E-02 2.000E+05 8.924E-01 4.422E+05
 1.63330287E+03   7941.7 1.624E+03 7.038E+13 1.940E+00 4.591E-02 2.000E+05 9.167E-01 4.428E+05
PRADK 1.9900E-01
BEGIN                    ITERATION  15 COMPLETED
TEFF   3500.  GRAVITY 0.50000 LTE 
TITLE SDSC GRID  [+0.1]   VTURB 2.0 KM/S    L/H 1.25                            
 OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
 CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   1.25890 ABUNDANCE CHANGE 1 0.91100 2 0.08900
 ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
 ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
 ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
 ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
 ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
 ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
 ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
 ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
 ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
 ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
 ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
 ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
 ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
 ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
 ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
 ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
 ABUNDANCE CHANGE 99 -20.00
READ DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
 1.48293853E-02   2198.3 4.685E-02 1.112E+06 8.992E-06 2.978E-03 2.000E+05 0.000E+00 0.000E+00
 1.97094310E-02   2219.3 6.227E-02 1.475E+06 9.235E-06 2.701E-03 2.000E+05 0.000E+00 0.000E+00
 2.60343297E-02   2241.4 8.225E-02 1.949E+06 9.519E-06 2.462E-03 2.000E+05 0.000E+00 0.000E+00
 3.42059505E-02   2264.3 1.081E-01 2.565E+06 9.838E-06 2.245E-03 2.000E+05 0.000E+00 0.000E+00
 4.47379984E-02   2287.1 1.414E-01 3.360E+06 1.018E-05 2.043E-03 2.000E+05 0.000E+00 0.000E+00
 5.83345884E-02   2308.0 1.843E-01 4.373E+06 1.050E-05 1.845E-03 2.000E+05 0.000E+00 0.000E+00
 7.58916361E-02   2329.2 2.398E-01 5.681E+06 1.086E-05 1.682E-03 2.000E+05 0.000E+00 0.000E+00
 9.84938208E-02   2351.2 3.113E-01 7.373E+06 1.126E-05 1.553E-03 2.000E+05 0.000E+00 0.000E+00
 1.27554477E-01   2372.0 4.031E-01 9.527E+06 1.168E-05 1.434E-03 2.000E+05 0.000E+00 0.000E+00
 1.64812405E-01   2393.9 5.209E-01 1.231E+07 1.218E-05 1.340E-03 2.000E+05 0.000E+00 0.000E+00
 2.12420544E-01   2414.6 6.714E-01 1.582E+07 1.272E-05 1.247E-03 2.000E+05 0.000E+00 0.000E+00
 2.73141972E-01   2435.4 8.633E-01 2.030E+07 1.332E-05 1.165E-03 2.000E+05 0.000E+00 0.000E+00
 3.50356697E-01   2456.1 1.107E+00 2.597E+07 1.399E-05 1.090E-03 2.000E+05 0.000E+00 0.000E+00
 4.48231755E-01   2476.6 1.417E+00 3.314E+07 1.474E-05 1.022E-03 2.000E+05 0.000E+00 0.000E+00
 5.71624853E-01   2498.2 1.807E+00 4.223E+07 1.565E-05 9.651E-04 2.000E+05 0.000E+00 0.000E+00
 7.26206316E-01   2520.0 2.296E+00 5.364E+07 1.670E-05 9.127E-04 2.000E+05 0.000E+00 0.000E+00
 9.18982955E-01   2540.8 2.905E+00 6.779E+07 1.788E-05 8.589E-04 2.000E+05 0.000E+00 0.000E+00
 1.15859805E+00   2561.1 3.663E+00 8.528E+07 1.922E-05 8.055E-04 2.000E+05 0.000E+00 0.000E+00
 1.45513179E+00   2581.4 4.600E+00 1.069E+08 2.077E-05 7.582E-04 2.000E+05 0.000E+00 0.000E+00
 1.82001308E+00   2602.2 5.754E+00 1.336E+08 2.257E-05 7.206E-04 2.000E+05 0.000E+00 0.000E+00
 2.26632960E+00   2623.4 7.165E+00 1.665E+08 2.467E-05 6.910E-04 2.000E+05 0.000E+00 0.000E+00
 2.80923912E+00   2643.9 8.881E+00 2.063E+08 2.712E-05 6.625E-04 2.000E+05 0.000E+00 0.000E+00
 3.46678031E+00   2663.5 1.096E+01 2.543E+08 2.991E-05 6.315E-04 2.000E+05 0.000E+00 0.000E+00
 4.26007173E+00   2682.8 1.347E+01 3.119E+08 3.313E-05 6.022E-04 2.000E+05 0.000E+00 0.000E+00
 5.21278755E+00   2702.3 1.648E+01 3.815E+08 3.687E-05 5.785E-04 2.000E+05 0.000E+00 0.000E+00
 6.35169261E+00   2722.3 2.008E+01 4.651E+08 4.122E-05 5.595E-04 2.000E+05 0.000E+00 0.000E+00
 7.70733418E+00   2742.7 2.437E+01 5.656E+08 4.627E-05 5.442E-04 2.000E+05 0.000E+00 0.000E+00
 9.31320105E+00   2763.3 2.944E+01 6.855E+08 5.222E-05 5.292E-04 2.000E+05 0.000E+00 0.000E+00
 1.12065810E+01   2783.2 3.543E+01 8.267E+08 5.918E-05 5.089E-04 2.000E+05 0.000E+00 0.000E+00
 1.34305328E+01   2803.4 4.246E+01 9.940E+08 6.729E-05 4.886E-04 2.000E+05 0.000E+00 0.000E+00
 1.60346076E+01   2824.0 5.070E+01 1.193E+09 7.675E-05 4.709E-04 2.000E+05 0.000E+00 0.000E+00
 1.90754826E+01   2845.2 6.031E+01 1.428E+09 8.775E-05 4.558E-04 2.000E+05 0.000E+00 0.000E+00
 2.26176636E+01   2866.8 7.151E+01 1.706E+09 1.006E-04 4.433E-04 2.000E+05 0.000E+00 0.000E+00
 2.67334200E+01   2888.9 8.452E+01 2.036E+09 1.156E-04 4.329E-04 2.000E+05 0.000E+00 0.000E+00
 3.14989293E+01   2911.1 9.959E+01 2.423E+09 1.334E-04 4.228E-04 2.000E+05 0.000E+00 0.000E+00
 3.70024619E+01   2933.1 1.170E+02 2.876E+09 1.541E-04 4.120E-04 2.000E+05 0.000E+00 0.000E+00
 4.33488983E+01   2955.7 1.371E+02 3.411E+09 1.783E-04 4.040E-04 2.000E+05 0.000E+00 0.000E+00
 5.06577399E+01   2978.9 1.602E+02 4.042E+09 2.066E-04 3.992E-04 2.000E+05 0.000E+00 0.000E+00
 5.90650276E+01   3002.7 1.868E+02 4.788E+09 2.397E-04 3.978E-04 2.000E+05 0.000E+00 0.000E+00
 6.87169397E+01   3027.4 2.173E+02 5.673E+09 2.788E-04 4.013E-04 2.000E+05 0.000E+00 0.000E+00
 7.97569321E+01   3053.3 2.522E+02 6.728E+09 3.257E-04 4.103E-04 2.000E+05 0.000E+00 0.000E+00
 9.23439338E+01   3080.4 2.920E+02 7.990E+09 3.814E-04 4.204E-04 2.000E+05 0.000E+00 0.000E+00
 1.06660681E+02   3109.0 3.372E+02 9.505E+09 4.478E-04 4.333E-04 2.000E+05 0.000E+00 0.000E+00
 1.22891855E+02   3139.5 3.886E+02 1.134E+10 5.277E-04 4.511E-04 2.000E+05 0.000E+00 0.000E+00
 1.41202035E+02   3172.7 4.465E+02 1.360E+10 6.259E-04 4.772E-04 2.000E+05 0.000E+00 0.000E+00
 1.61683085E+02   3209.9 5.112E+02 1.645E+10 7.500E-04 5.151E-04 2.000E+05 0.000E+00 0.000E+00
 1.84384659E+02   3251.3 5.830E+02 2.006E+10 9.058E-04 5.604E-04 2.000E+05 0.000E+00 0.000E+00
 2.09347448E+02   3297.5 6.619E+02 2.471E+10 1.104E-03 6.176E-04 2.000E+05 0.000E+00 0.000E+00
 2.36386995E+02   3351.6 7.474E+02 3.097E+10 1.373E-03 7.040E-04 2.000E+05 0.000E+00 0.000E+00
 2.65151323E+02   3413.1 8.383E+02 3.941E+10 1.734E-03 8.177E-04 2.000E+05 2.605E-13 0.000E+00
 2.95289971E+02   3483.7 9.336E+02 5.099E+10 2.225E-03 9.686E-04 2.000E+05 1.183E-11 0.000E+00
 3.26304950E+02   3565.0 1.032E+03 6.705E+10 2.909E-03 1.180E-03 2.000E+05 1.568E-10 0.000E+00
 3.57799981E+02   3657.2 1.131E+03 8.901E+10 3.832E-03 1.451E-03 2.000E+05 4.607E-10 0.000E+00
 3.89609459E+02   3762.1 1.232E+03 1.186E+11 5.060E-03 1.798E-03 2.000E+05 7.695E-10 0.000E+00
 4.21877536E+02   3880.7 1.334E+03 1.572E+11 6.606E-03 2.211E-03 2.000E+05 1.001E-09 1.482E+02
 4.55167397E+02   4015.1 1.439E+03 2.046E+11 8.421E-03 2.668E-03 2.000E+05 1.183E-09 3.750E+02
 4.90760272E+02   4164.7 1.551E+03 2.585E+11 1.030E-02 3.127E-03 2.000E+05 2.262E-09 6.654E+02
 5.30564456E+02   4339.7 1.677E+03 3.175E+11 1.196E-02 3.484E-03 2.000E+05 2.673E-08 8.108E+02
 5.77705171E+02   4529.7 1.826E+03 3.758E+11 1.312E-02 3.725E-03 2.000E+05 1.567E-06 7.910E+02
 6.35959261E+02   4756.1 2.010E+03 4.434E+11 1.404E-02 3.867E-03 2.000E+05 1.747E-04 7.061E+02
 7.06712492E+02   4998.1 2.233E+03 5.613E+11 1.602E-02 4.148E-03 2.000E+05 6.360E-02 7.321E+02
 7.83490467E+02   5250.8 2.476E+03 8.345E+11 2.148E-02 5.392E-03 2.000E+05 9.322E-02 2.332E+03
 8.52310970E+02   5550.5 2.693E+03 1.534E+12 3.504E-02 8.498E-03 2.000E+05 1.245E-01 8.615E+03
 9.06074611E+02   5859.5 2.863E+03 3.008E+12 6.183E-02 1.434E-02 2.000E+05 1.674E-01 2.929E+04
 9.44835220E+02   6210.5 2.984E+03 6.274E+12 1.182E-01 2.587E-02 2.000E+05 2.212E-01 7.027E+04
 9.72160399E+02   6559.2 3.070E+03 1.230E+13 2.215E-01 4.382E-02 2.000E+05 2.924E-01 1.038E+05
 9.91352044E+02   6926.5 3.129E+03 2.340E+13 4.211E-01 7.050E-02 2.000E+05 3.862E-01 2.408E+05
 1.00538495E+03   7247.0 3.173E+03 3.894E+13 7.283E-01 8.333E-02 2.000E+05 5.970E-01 3.543E+05
 1.01708486E+03   7480.3 3.209E+03 5.492E+13 1.079E+00 7.452E-02 2.000E+05 7.627E-01 3.729E+05
 1.02830968E+03   7649.0 3.243E+03 6.959E+13 1.431E+00 6.451E-02 2.000E+05 8.426E-01 3.725E+05
 1.03975623E+03   7803.6 3.279E+03 8.561E+13 1.847E+00 5.776E-02 2.000E+05 8.881E-01 3.663E+05
 1.05188201E+03   7930.9 3.317E+03 1.010E+14 2.276E+00 5.652E-02 2.000E+05 9.127E-01 3.662E+05
PRADK 1.9880E-01
BEGIN                    ITERATION  15 COMPLETED
TEFF   3500.  GRAVITY 1.00000 LTE 
TITLE SDSC GRID  [+0.1]   VTURB 2.0 KM/S    L/H 1.25                            
 OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
 CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
ABUNDANCE SCALE   1.25890 ABUNDANCE CHANGE 1 0.91100 2 0.08900
 ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
 ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
 ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
 ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
 ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
 ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
 ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
 ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
 ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
 ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
 ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
 ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
 ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
 ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
 ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
 ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
 ABUNDANCE CHANGE 99 -20.00
READ DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
 1.39934768E-02   2247.8 1.399E-01 3.096E+06 9.530E-06 3.462E-03 2.000E+05 0.000E+00 0.000E+00
 1.85703976E-02   2271.8 1.856E-01 4.119E+06 9.905E-06 3.193E-03 2.000E+05 0.000E+00 0.000E+00
 2.44323630E-02   2296.0 2.442E-01 5.436E+06 1.033E-05 2.951E-03 2.000E+05 0.000E+00 0.000E+00
 3.19486456E-02   2317.4 3.194E-01 7.097E+06 1.071E-05 2.687E-03 2.000E+05 0.000E+00 0.000E+00
 4.16161400E-02   2337.7 4.160E-01 9.209E+06 1.110E-05 2.437E-03 2.000E+05 0.000E+00 0.000E+00
 5.40251040E-02   2359.1 5.401E-01 1.194E+07 1.156E-05 2.242E-03 2.000E+05 0.000E+00 0.000E+00
 6.98561792E-02   2381.6 6.984E-01 1.544E+07 1.212E-05 2.094E-03 2.000E+05 0.000E+00 0.000E+00
 8.99483324E-02   2404.1 8.993E-01 1.989E+07 1.276E-05 1.970E-03 2.000E+05 0.000E+00 0.000E+00
 1.15465139E-01   2423.3 1.154E+00 2.539E+07 1.337E-05 1.829E-03 2.000E+05 0.000E+00 0.000E+00
 1.47885980E-01   2442.2 1.479E+00 3.233E+07 1.406E-05 1.712E-03 2.000E+05 0.000E+00 0.000E+00
 1.88868378E-01   2461.9 1.888E+00 4.109E+07 1.488E-05 1.623E-03 2.000E+05 0.000E+00 0.000E+00
 2.40345738E-01   2482.2 2.403E+00 5.212E+07 1.584E-05 1.558E-03 2.000E+05 0.000E+00 0.000E+00
 3.04573212E-01   2503.4 3.045E+00 6.595E+07 1.698E-05 1.509E-03 2.000E+05 0.000E+00 0.000E+00
 3.84423464E-01   2522.1 3.844E+00 8.277E+07 1.822E-05 1.437E-03 2.000E+05 0.000E+00 0.000E+00
 4.83486387E-01   2540.1 4.834E+00 1.034E+08 1.963E-05 1.367E-03 2.000E+05 0.000E+00 0.000E+00
 6.05727256E-01   2558.7 6.056E+00 1.289E+08 2.128E-05 1.312E-03 2.000E+05 0.000E+00 0.000E+00
 7.55655293E-01   2577.6 7.555E+00 1.601E+08 2.320E-05 1.269E-03 2.000E+05 0.000E+00 0.000E+00
