
EFF   3500.  GRAVITY 0.00000 LTE 
ITLE SDSC GRID  [-2.5]   VTURB 2.0 KM/S    L/H 1.25                            
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
EAD DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
2.70796882E-01   2089.0 2.708E-01 2.242E+04 4.924E-07 2.080E-05 2.000E+05 0.000E+00 0.000E+00
3.60412133E-01   2089.0 3.604E-01 2.918E+04 5.002E-07 2.039E-05 2.000E+05 0.000E+00 0.000E+00
4.77846897E-01   2089.0 4.778E-01 3.799E+04 5.099E-07 1.993E-05 2.000E+05 0.000E+00 0.000E+00
6.31217979E-01   2089.0 6.312E-01 4.939E+04 5.214E-07 1.947E-05 2.000E+05 0.000E+00 0.000E+00
8.30949774E-01   2089.0 8.309E-01 6.412E+04 5.343E-07 1.905E-05 2.000E+05 0.000E+00 0.000E+00
1.09062249E+00   2089.0 1.091E+00 8.308E+04 5.485E-07 1.865E-05 2.000E+05 0.000E+00 0.000E+00
1.42772499E+00   2089.0 1.428E+00 1.074E+05 5.637E-07 1.814E-05 2.000E+05 0.000E+00 0.000E+00
1.86510095E+00   2089.0 1.865E+00 1.384E+05 5.793E-07 1.775E-05 2.000E+05 0.000E+00 0.000E+00
2.43313167E+00   2089.0 2.433E+00 1.781E+05 5.950E-07 1.757E-05 2.000E+05 0.000E+00 0.000E+00
3.15270501E+00   2106.0 3.153E+00 2.310E+05 6.412E-07 1.662E-05 2.000E+05 0.000E+00 0.000E+00
4.04412491E+00   2121.5 4.044E+00 2.963E+05 6.888E-07 1.558E-05 2.000E+05 0.000E+00 0.000E+00
5.14783119E+00   2139.3 5.148E+00 3.780E+05 7.439E-07 1.477E-05 2.000E+05 0.000E+00 0.000E+00
6.50651143E+00   2159.7 6.506E+00 4.799E+05 8.080E-07 1.416E-05 2.000E+05 0.000E+00 0.000E+00
8.17012038E+00   2182.6 8.170E+00 6.065E+05 8.815E-07 1.370E-05 2.000E+05 0.000E+00 0.000E+00
1.02144649E+01   2201.9 1.021E+01 7.610E+05 9.505E-07 1.314E-05 2.000E+05 0.000E+00 0.000E+00
1.27549239E+01   2218.2 1.275E+01 9.518E+05 1.017E-06 1.252E-05 2.000E+05 0.000E+00 0.000E+00
1.59155603E+01   2236.7 1.592E+01 1.191E+06 1.092E-06 1.205E-05 2.000E+05 0.000E+00 0.000E+00
1.98306303E+01   2257.7 1.983E+01 1.492E+06 1.179E-06 1.170E-05 2.000E+05 0.000E+00 0.000E+00
2.46584989E+01   2281.0 2.466E+01 1.867E+06 1.277E-06 1.145E-05 2.000E+05 0.000E+00 0.000E+00
3.06098222E+01   2303.3 3.061E+01 2.333E+06 1.378E-06 1.117E-05 2.000E+05 0.000E+00 0.000E+00
3.79868235E+01   2323.0 3.799E+01 2.910E+06 1.479E-06 1.083E-05 2.000E+05 0.000E+00 0.000E+00
4.71336040E+01   2344.5 4.713E+01 3.634E+06 1.595E-06 1.059E-05 2.000E+05 0.000E+00 0.000E+00
5.84106233E+01   2368.5 5.841E+01 4.547E+06 1.731E-06 1.044E-05 2.000E+05 0.000E+00 0.000E+00
7.22137380E+01   2395.4 7.221E+01 5.698E+06 1.892E-06 1.036E-05 2.000E+05 0.000E+00 0.000E+00
8.90265083E+01   2423.0 8.903E+01 7.142E+06 2.074E-06 1.026E-05 2.000E+05 0.000E+00 0.000E+00
1.09422172E+02   2452.3 1.094E+02 8.970E+06 2.287E-06 1.019E-05 2.000E+05 0.000E+00 0.000E+00
1.33973411E+02   2484.3 1.340E+02 1.131E+07 2.544E-06 1.018E-05 2.000E+05 0.000E+00 1.736E+04
1.63236793E+02   2520.1 1.632E+02 1.439E+07 2.863E-06 1.024E-05 2.000E+05 0.000E+00 2.729E+04
1.97732632E+02   2558.7 1.977E+02 1.846E+07 3.254E-06 1.035E-05 2.000E+05 0.000E+00 3.171E+04
2.38031616E+02   2599.2 2.380E+02 2.390E+07 3.728E-06 1.051E-05 2.000E+05 0.000E+00 3.215E+04
2.84819529E+02   2640.2 2.848E+02 3.108E+07 4.289E-06 1.072E-05 2.000E+05 0.000E+00 2.850E+04
3.39021168E+02   2680.3 3.390E+02 4.040E+07 4.939E-06 1.098E-05 2.000E+05 0.000E+00 1.919E+04
4.01873423E+02   2718.0 4.019E+02 5.211E+07 5.669E-06 1.128E-05 2.000E+05 0.000E+00 0.000E+00
4.75045303E+02   2753.3 4.750E+02 6.656E+07 6.481E-06 1.163E-05 2.000E+05 0.000E+00 0.000E+00
5.60590686E+02   2785.9 5.606E+02 8.408E+07 7.376E-06 1.204E-05 2.000E+05 0.000E+00 0.000E+00
6.61043905E+02   2815.9 6.610E+02 1.051E+08 8.361E-06 1.250E-05 2.000E+05 0.000E+00 0.000E+00
7.79367735E+02   2844.0 7.794E+02 1.302E+08 9.458E-06 1.304E-05 2.000E+05 2.685E-20 0.000E+00
9.18892755E+02   2870.8 9.189E+02 1.603E+08 1.070E-05 1.369E-05 2.000E+05 2.658E-20 0.000E+00
1.08324433E+03   2897.1 1.083E+03 1.968E+08 1.213E-05 1.446E-05 2.000E+05 0.000E+00 0.000E+00
1.27607810E+03   2923.9 1.276E+03 2.416E+08 1.382E-05 1.541E-05 2.000E+05 0.000E+00 0.000E+00
1.50086678E+03   2952.3 1.501E+03 2.973E+08 1.587E-05 1.658E-05 2.000E+05 0.000E+00 0.000E+00
1.76045945E+03   2983.1 1.760E+03 3.674E+08 1.843E-05 1.803E-05 2.000E+05 4.895E-11 0.000E+00
2.05682358E+03   3017.1 2.057E+03 4.566E+08 2.166E-05 1.983E-05 2.000E+05 2.567E-08 0.000E+00
2.39072883E+03   3055.2 2.391E+03 5.712E+08 2.581E-05 2.208E-05 2.000E+05 2.978E-07 0.000E+00
2.76167976E+03   3097.9 2.762E+03 7.188E+08 3.120E-05 2.487E-05 2.000E+05 6.690E-07 0.000E+00
3.16796737E+03   3146.2 3.168E+03 9.096E+08 3.825E-05 2.831E-05 2.000E+05 8.843E-07 9.564E+02
3.60738586E+03   3200.4 3.607E+03 1.155E+09 4.740E-05 3.249E-05 2.000E+05 2.051E-06 3.406E+03
4.07793663E+03   3261.6 4.078E+03 1.467E+09 5.925E-05 3.748E-05 2.000E+05 2.674E-06 3.720E+03
4.57953071E+03   3329.5 4.579E+03 1.855E+09 7.414E-05 4.326E-05 2.000E+05 1.701E-06 3.223E+03
5.11407248E+03   3406.2 5.114E+03 2.334E+09 9.265E-05 4.976E-05 2.000E+05 9.737E-07 2.346E+03
5.68723625E+03   3490.6 5.687E+03 2.904E+09 1.148E-04 5.700E-05 2.000E+05 8.909E-07 2.106E+03
6.30265959E+03   3594.1 6.302E+03 3.637E+09 1.433E-04 6.522E-05 2.000E+05 5.626E-06 2.230E+03
6.95267438E+03   3719.5 6.952E+03 4.694E+09 1.837E-04 7.399E-05 2.000E+05 3.294E-04 1.839E+03
7.60807647E+03   3846.2 7.608E+03 6.463E+09 2.492E-04 8.438E-05 2.000E+05 4.559E-02 4.538E+02
8.25448407E+03   3940.0 8.254E+03 8.877E+09 3.353E-04 9.590E-05 2.000E+05 1.281E-01 0.000E+00
8.89568213E+03   4024.1 8.895E+03 1.231E+10 4.537E-04 1.150E-04 2.000E+05 1.561E-01 0.000E+00
9.49972834E+03   4132.4 9.499E+03 1.911E+10 6.779E-04 1.586E-04 2.000E+05 1.878E-01 6.652E+03
1.00106379E+04   4266.9 1.001E+04 3.329E+10 1.117E-03 2.411E-04 2.000E+05 2.244E-01 2.340E+04
1.04191385E+04   4411.0 1.042E+04 5.991E+10 1.877E-03 3.728E-04 2.000E+05 2.671E-01 4.832E+04
1.07390160E+04   4571.9 1.074E+04 1.123E+11 3.236E-03 5.949E-04 2.000E+05 3.141E-01 4.883E+04
1.09852073E+04   4749.0 1.098E+04 2.153E+11 5.632E-03 9.678E-04 2.000E+05 3.633E-01 8.730E+04
1.11711653E+04   4950.1 1.117E+04 4.278E+11 1.002E-02 1.561E-03 2.000E+05 4.202E-01 1.699E+05
1.13129852E+04   5152.2 1.131E+04 8.096E+11 1.701E-02 2.080E-03 2.000E+05 5.452E-01 2.550E+05
1.14311786E+04   5321.7 1.143E+04 1.334E+12 2.569E-02 2.128E-03 2.000E+05 7.118E-01 2.860E+05
1.15407845E+04   5461.6 1.154E+04 1.971E+12 3.547E-02 2.064E-03 2.000E+05 7.929E-01 2.938E+05
1.16489225E+04   5589.3 1.165E+04 2.769E+12 4.704E-02 2.040E-03 2.000E+05 8.475E-01 3.015E+05
1.17589082E+04   5713.0 1.176E+04 3.797E+12 6.122E-02 2.053E-03 2.000E+05 8.823E-01 3.059E+05
1.18725407E+04   5832.4 1.187E+04 5.087E+12 7.832E-02 2.064E-03 2.000E+05 9.072E-01 3.082E+05
1.19913633E+04   5952.7 1.199E+04 6.751E+12 9.964E-02 2.095E-03 2.000E+05 9.258E-01 3.097E+05
1.21166541E+04   6072.1 1.211E+04 8.850E+12 1.258E-01 2.130E-03 2.000E+05 9.407E-01 3.113E+05
1.22488293E+04   6195.4 1.225E+04 1.158E+13 1.590E-01 2.157E-03 2.000E+05 9.520E-01 3.097E+05
1.23886128E+04   6315.9 1.239E+04 1.491E+13 1.989E-01 2.368E-03 2.000E+05 9.582E-01 3.098E+05
RADK 1.9798E-01
EGIN                    ITERATION  15 COMPLETED
EFF   3500.  GRAVITY 0.50000 LTE 
ITLE SDSC GRID  [-2.5]   VTURB 2.0 KM/S    L/H 1.25                            
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
BUNDANCE SCALE  0.003162 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
EAD DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
2.50638564E-01   2089.0 7.926E-01 6.131E+04 5.320E-07 2.317E-05 2.000E+05 0.000E+00 0.000E+00
3.33105998E-01   2089.0 1.053E+00 8.037E+04 5.466E-07 2.317E-05 2.000E+05 0.000E+00 0.000E+00
4.40084069E-01   2089.0 1.392E+00 1.048E+05 5.622E-07 2.295E-05 2.000E+05 0.000E+00 0.000E+00
5.78785496E-01   2089.0 1.830E+00 1.360E+05 5.782E-07 2.274E-05 2.000E+05 0.000E+00 0.000E+00
7.58607845E-01   2089.0 2.399E+00 1.757E+05 5.941E-07 2.258E-05 2.000E+05 0.000E+00 0.000E+00
9.92130673E-01   2089.0 3.137E+00 2.262E+05 6.098E-07 2.251E-05 2.000E+05 0.000E+00 0.000E+00
1.29565835E+00   2089.0 4.097E+00 2.902E+05 6.260E-07 2.185E-05 2.000E+05 0.000E+00 0.000E+00
1.68621749E+00   2096.1 5.332E+00 3.738E+05 6.567E-07 2.081E-05 2.000E+05 0.000E+00 0.000E+00
2.17349520E+00   2114.2 6.873E+00 4.834E+05 7.122E-07 1.950E-05 2.000E+05 0.000E+00 0.000E+00
2.77030806E+00   2135.1 8.760E+00 6.205E+05 7.775E-07 1.848E-05 2.000E+05 0.000E+00 0.000E+00
3.49891431E+00   2156.8 1.106E+01 7.898E+05 8.489E-07 1.762E-05 2.000E+05 0.000E+00 0.000E+00
4.39102895E+00   2177.4 1.389E+01 9.975E+05 9.218E-07 1.679E-05 2.000E+05 0.000E+00 0.000E+00
5.49070847E+00   2196.3 1.736E+01 1.253E+06 9.940E-07 1.596E-05 2.000E+05 0.000E+00 0.000E+00
6.85426352E+00   2214.7 2.167E+01 1.570E+06 1.068E-06 1.520E-05 2.000E+05 0.000E+00 0.000E+00
8.54170088E+00   2235.9 2.701E+01 1.968E+06 1.154E-06 1.464E-05 2.000E+05 0.000E+00 0.000E+00
1.06203940E+01   2258.5 3.358E+01 2.464E+06 1.250E-06 1.418E-05 2.000E+05 0.000E+00 0.000E+00
1.31819591E+01   2280.2 4.168E+01 3.077E+06 1.351E-06 1.371E-05 2.000E+05 0.000E+00 0.000E+00
1.63475397E+01   2301.3 5.170E+01 3.836E+06 1.457E-06 1.323E-05 2.000E+05 0.000E+00 0.000E+00
2.02615170E+01   2322.7 6.407E+01 4.781E+06 1.573E-06 1.280E-05 2.000E+05 0.000E+00 0.000E+00
2.50783002E+01   2346.7 7.930E+01 5.964E+06 1.710E-06 1.250E-05 2.000E+05 0.000E+00 0.000E+00
3.09658832E+01   2372.9 9.792E+01 7.436E+06 1.871E-06 1.232E-05 2.000E+05 0.000E+00 0.000E+00
3.81384741E+01   2398.5 1.206E+02 9.251E+06 2.048E-06 1.213E-05 2.000E+05 0.000E+00 0.000E+00
4.68874970E+01   2423.1 1.483E+02 1.149E+07 2.239E-06 1.189E-05 2.000E+05 0.000E+00 0.000E+00
5.75108756E+01   2450.5 1.819E+02 1.429E+07 2.469E-06 1.179E-05 2.000E+05 0.000E+00 0.000E+00
7.02977607E+01   2480.7 2.223E+02 1.780E+07 2.748E-06 1.177E-05 2.000E+05 0.000E+00 0.000E+00
8.55531675E+01   2513.7 2.705E+02 2.223E+07 3.083E-06 1.184E-05 2.000E+05 0.000E+00 0.000E+00
1.03631577E+02   2547.8 3.277E+02 2.783E+07 3.478E-06 1.190E-05 2.000E+05 0.000E+00 0.000E+00
1.24954180E+02   2582.6 3.951E+02 3.492E+07 3.941E-06 1.203E-05 2.000E+05 0.000E+00 0.000E+00
1.49977870E+02   2618.4 4.743E+02 4.398E+07 4.489E-06 1.225E-05 2.000E+05 0.000E+00 0.000E+00
1.79212309E+02   2654.4 5.667E+02 5.555E+07 5.133E-06 1.253E-05 2.000E+05 0.000E+00 0.000E+00
2.13299565E+02   2689.3 6.745E+02 7.007E+07 5.868E-06 1.288E-05 2.000E+05 0.000E+00 0.000E+00
2.53089473E+02   2722.3 8.003E+02 8.799E+07 6.697E-06 1.328E-05 2.000E+05 0.000E+00 0.000E+00
2.99649503E+02   2753.1 9.476E+02 1.098E+08 7.621E-06 1.376E-05 2.000E+05 0.000E+00 0.000E+00
3.54327488E+02   2781.2 1.120E+03 1.358E+08 8.637E-06 1.431E-05 2.000E+05 0.000E+00 0.000E+00
4.18744709E+02   2807.4 1.324E+03 1.668E+08 9.768E-06 1.494E-05 2.000E+05 0.000E+00 0.000E+00
4.94713966E+02   2832.3 1.564E+03 2.040E+08 1.105E-05 1.569E-05 2.000E+05 0.000E+00 0.000E+00
5.84297706E+02   2856.2 1.848E+03 2.485E+08 1.250E-05 1.656E-05 2.000E+05 0.000E+00 0.000E+00
6.89762595E+02   2879.9 2.181E+03 3.021E+08 1.418E-05 1.760E-05 2.000E+05 0.000E+00 0.000E+00
8.13285432E+02   2904.6 2.572E+03 3.678E+08 1.619E-05 1.886E-05 2.000E+05 4.865E-05 0.000E+00
9.57630550E+02   2927.7 3.028E+03 4.448E+08 1.846E-05 2.029E-05 2.000E+05 1.743E-04 0.000E+00
1.12614857E+03   2950.9 3.561E+03 5.372E+08 2.113E-05 2.205E-05 2.000E+05 2.297E-04 0.000E+00
1.31755385E+03   2988.9 4.167E+03 6.766E+08 2.554E-05 2.475E-05 2.000E+05 6.228E-04 1.797E+04
1.52557234E+03   3032.4 4.824E+03 8.592E+08 3.151E-05 2.810E-05 2.000E+05 7.768E-04 1.880E+04
1.75283271E+03   3070.5 5.543E+03 1.065E+09 3.813E-05 3.165E-05 2.000E+05 1.348E-03 2.452E+03
2.00418811E+03   3107.4 6.338E+03 1.307E+09 4.593E-05 3.577E-05 2.000E+05 1.993E-03 1.396E+04
2.27918635E+03   3152.2 7.207E+03 1.631E+09 5.677E-05 4.118E-05 2.000E+05 2.925E-03 2.701E+04
2.57352253E+03   3202.9 8.138E+03 2.050E+09 7.117E-05 4.789E-05 2.000E+05 4.294E-03 3.029E+04
2.88561370E+03   3258.4 9.125E+03 2.578E+09 8.978E-05 5.605E-05 2.000E+05 4.724E-03 3.106E+04
3.21364827E+03   3322.4 1.016E+04 3.263E+09 1.146E-04 6.618E-05 2.000E+05 4.480E-03 3.062E+04
3.55460284E+03   3397.8 1.124E+04 4.154E+09 1.475E-04 7.843E-05 2.000E+05 2.607E-03 2.595E+04
3.90836046E+03   3483.0 1.236E+04 5.256E+09 1.888E-04 9.241E-05 2.000E+05 2.030E-03 1.909E+04
4.28068744E+03   3575.4 1.354E+04 6.560E+09 2.375E-04 1.079E-04 2.000E+05 1.770E-03 1.872E+04
4.67007303E+03   3706.0 1.477E+04 8.475E+09 3.087E-04 1.254E-04 2.000E+05 3.553E-03 1.710E+04
5.06080362E+03   3850.0 1.600E+04 1.145E+10 4.151E-04 1.407E-04 2.000E+05 4.818E-02 8.736E+03
5.45478207E+03   3946.4 1.725E+04 1.510E+10 5.405E-04 1.519E-04 2.000E+05 1.258E-01 1.193E+03
5.86057257E+03   4025.9 1.853E+04 1.991E+10 7.006E-04 1.693E-04 2.000E+05 1.955E-01 9.370E+02
6.26493869E+03   4122.1 1.981E+04 2.855E+10 9.781E-04 2.141E-04 2.000E+05 2.306E-01 1.160E+04
6.63113483E+03   4244.8 2.097E+04 4.614E+10 1.514E-03 3.049E-04 2.000E+05 2.696E-01 3.431E+04
6.93859560E+03   4380.7 2.194E+04 7.922E+10 2.454E-03 4.548E-04 2.000E+05 3.135E-01 5.826E+04
7.18622271E+03   4534.3 2.272E+04 1.438E+11 4.135E-03 7.041E-04 2.000E+05 3.620E-01 8.423E+04
7.38180637E+03   4700.1 2.334E+04 2.660E+11 7.008E-03 1.119E-03 2.000E+05 4.103E-01 1.200E+05
7.52935606E+03   4900.1 2.381E+04 5.320E+11 1.257E-02 1.708E-03 2.000E+05 4.986E-01 1.905E+05
7.64796239E+03   5059.8 2.418E+04 8.940E+11 1.936E-02 1.762E-03 2.000E+05 6.632E-01 2.114E+05
7.75652894E+03   5190.1 2.453E+04 1.337E+12 2.700E-02 1.726E-03 2.000E+05 7.666E-01 2.224E+05
7.86202463E+03   5314.3 2.486E+04 1.929E+12 3.651E-02 1.744E-03 2.000E+05 8.305E-01 2.297E+05
7.96828899E+03   5427.4 2.520E+04 2.659E+12 4.751E-02 1.713E-03 2.000E+05 8.722E-01 2.336E+05
8.07754338E+03   5542.4 2.554E+04 3.635E+12 6.145E-02 1.744E-03 2.000E+05 9.001E-01 2.366E+05
8.19135950E+03   5652.7 2.590E+04 4.854E+12 7.797E-02 1.760E-03 2.000E+05 9.204E-01 2.382E+05
8.31084611E+03   5767.9 2.628E+04 6.492E+12 9.914E-02 1.810E-03 2.000E+05 9.357E-01 2.397E+05
8.43690289E+03   5881.2 2.668E+04 8.554E+12 1.247E-01 1.842E-03 2.000E+05 9.480E-01 2.404E+05
8.57017325E+03   6001.0 2.710E+04 1.132E+13 1.577E-01 1.898E-03 2.000E+05 9.576E-01 2.407E+05
8.71099523E+03   6119.2 2.754E+04 1.478E+13 1.975E-01 2.098E-03 2.000E+05 9.627E-01 2.405E+05
RADK 1.9791E-01
EGIN                    ITERATION  15 COMPLETED
EFF   3500.  GRAVITY 1.00000 LTE 
ITLE SDSC GRID  [-2.5]   VTURB 2.0 KM/S    L/H 1.25                            
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
BUNDANCE SCALE  0.003162 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
EAD DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
2.25784428E-01   2089.0 2.258E+00 1.660E+05 5.906E-07 2.690E-05 2.000E+05 0.000E+00 0.000E+00
3.00047357E-01   2089.0 3.000E+00 2.169E+05 6.072E-07 2.720E-05 2.000E+05 0.000E+00 0.000E+00
3.96393613E-01   2089.0 3.964E+00 2.814E+05 6.240E-07 2.692E-05 2.000E+05 0.000E+00 0.000E+00
5.21504769E-01   2089.0 5.215E+00 3.628E+05 6.403E-07 2.643E-05 2.000E+05 0.000E+00 0.000E+00
6.84130988E-01   2089.0 6.841E+00 4.653E+05 6.560E-07 2.589E-05 2.000E+05 0.000E+00 0.000E+00
8.96090196E-01   2089.0 8.961E+00 5.942E+05 6.711E-07 2.533E-05 2.000E+05 0.000E+00 0.000E+00
1.16614527E+00   2102.3 1.166E+01 7.701E+05 7.184E-07 2.406E-05 2.000E+05 0.000E+00 0.000E+00
1.50020965E+00   2120.0 1.500E+01 9.943E+05 7.790E-07 2.271E-05 2.000E+05 0.000E+00 0.000E+00
1.90975619E+00   2140.3 1.910E+01 1.276E+06 8.491E-07 2.156E-05 2.000E+05 0.000E+00 0.000E+00
2.40945874E+00   2163.3 2.409E+01 1.630E+06 9.302E-07 2.059E-05 2.000E+05 0.000E+00 0.000E+00
3.01624644E+00   2188.8 3.016E+01 2.072E+06 1.023E-06 1.977E-05 2.000E+05 0.000E+00 0.000E+00
3.76162861E+00   2206.7 3.762E+01 2.595E+06 1.098E-06 1.872E-05 2.000E+05 0.000E+00 0.000E+00
4.68494303E+00   2227.0 4.685E+01 3.255E+06 1.186E-06 1.783E-05 2.000E+05 0.000E+00 0.000E+00
5.82237422E+00   2249.3 5.822E+01 4.082E+06 1.286E-06 1.714E-05 2.000E+05 0.000E+00 0.000E+00
7.21630479E+00   2273.7 7.216E+01 5.113E+06 1.403E-06 1.661E-05 2.000E+05 0.000E+00 0.000E+00
8.91898135E+00   2298.4 8.919E+01 6.386E+06 1.532E-06 1.612E-05 2.000E+05 0.000E+00 0.000E+00
1.10044624E+01   2321.2 1.100E+02 7.941E+06 1.665E-06 1.554E-05 2.000E+05 0.000E+00 0.000E+00
1.35582896E+01   2345.1 1.356E+02 9.868E+06 1.817E-06 1.507E-05 2.000E+05 0.000E+00 0.000E+00
1.66669474E+01   2371.1 1.667E+02 1.226E+07 1.998E-06 1.475E-05 2.000E+05 0.000E+00 0.000E+00
2.04244517E+01   2399.1 2.042E+02 1.520E+07 2.210E-06 1.454E-05 2.000E+05 0.000E+00 0.000E+00
