TEFF  45000.  GRAVITY 5.00000 LTE 
TITLE SDSC GRID  [-0.1]   VTURB 2.0 KM/S                                        
 1.42389052E-04  28156.7 1.078E+01 1.423E+12 4.152E-01 2.144E+04 2.000E+05
 1.87116511E-04  28619.1 1.434E+01 1.864E+12 4.232E-01 1.936E+04 2.000E+05
 2.45590953E-04  29056.3 1.911E+01 2.448E+12 4.320E-01 1.769E+04 2.000E+05
 3.21890520E-04  29475.8 2.544E+01 3.214E+12 4.420E-01 1.647E+04 2.000E+05
 4.21243516E-04  29886.5 3.379E+01 4.213E+12 4.531E-01 1.549E+04 2.000E+05
 5.50302868E-04  30294.5 4.476E+01 5.507E+12 4.658E-01 1.460E+04 2.000E+05
 7.17433883E-04  30697.3 5.909E+01 7.176E+12 4.804E-01 1.394E+04 2.000E+05
 9.33104539E-04  31095.4 7.771E+01 9.318E+12 4.973E-01 1.347E+04 2.000E+05
 1.21039881E-03  31489.9 1.017E+02 1.205E+13 5.167E-01 1.322E+04 2.000E+05
 1.56565540E-03  31881.0 1.326E+02 1.551E+13 5.387E-01 1.288E+04 2.000E+05
 2.01937113E-03  32264.5 1.722E+02 1.991E+13 5.632E-01 1.265E+04 2.000E+05
 2.59716379E-03  32649.9 2.227E+02 2.544E+13 5.906E-01 1.252E+04 2.000E+05
 3.33084231E-03  33041.1 2.869E+02 3.239E+13 6.211E-01 1.244E+04 2.000E+05
 4.25985584E-03  33438.1 3.683E+02 4.108E+13 6.551E-01 1.236E+04 2.000E+05
 5.43223779E-03  33832.3 4.711E+02 5.193E+13 6.935E-01 1.236E+04 2.000E+05
 6.90607701E-03  34223.9 6.002E+02 6.540E+13 7.370E-01 1.249E+04 2.000E+05
 8.75188263E-03  34613.8 7.615E+02 8.204E+13 7.861E-01 1.275E+04 2.000E+05
 1.10552958E-02  35005.4 9.620E+02 1.025E+14 8.415E-01 1.314E+04 2.000E+05
 1.39186169E-02  35403.9 1.210E+03 1.275E+14 9.045E-01 1.361E+04 2.000E+05
 1.74649507E-02  35811.8 1.516E+03 1.578E+14 9.753E-01 1.410E+04 2.000E+05
 2.18455539E-02  36226.4 1.891E+03 1.946E+14 1.054E+00 1.468E+04 2.000E+05
 2.72451377E-02  36652.5 2.349E+03 2.391E+14 1.141E+00 1.537E+04 2.000E+05
 3.38891908E-02  37098.7 2.909E+03 2.925E+14 1.238E+00 1.619E+04 2.000E+05
 4.20516595E-02  37579.1 3.589E+03 3.564E+14 1.345E+00 1.707E+04 2.000E+05
 5.20641814E-02  38105.2 4.415E+03 4.325E+14 1.463E+00 1.801E+04 2.000E+05
 6.43378077E-02  38691.4 5.415E+03 5.228E+14 1.591E+00 1.899E+04 2.000E+05
 7.93928304E-02  39355.3 6.627E+03 6.295E+14 1.728E+00 1.996E+04 2.000E+05
 9.78886620E-02  40112.6 8.099E+03 7.556E+14 1.874E+00 2.084E+04 2.000E+05
 1.20676473E-01  40973.2 9.894E+03 9.047E+14 2.025E+00 2.158E+04 2.000E+05
 1.48849418E-01  41953.0 1.209E+04 1.081E+15 2.180E+00 2.221E+04 2.000E+05
 1.83873357E-01  43071.8 1.481E+04 1.291E+15 2.330E+00 2.269E+04 2.000E+05
 2.27777451E-01  44351.4 1.820E+04 1.542E+15 2.468E+00 2.300E+04 2.000E+05
 2.83314807E-01  45802.5 2.247E+04 1.846E+15 2.590E+00 2.309E+04 2.000E+05
 3.54229888E-01  47447.9 2.792E+04 2.216E+15 2.692E+00 2.305E+04 2.000E+05
 4.45618802E-01  49313.9 3.496E+04 2.671E+15 2.772E+00 2.296E+04 2.000E+05
 5.65014437E-01  51434.8 4.418E+04 3.238E+15 2.807E+00 2.259E+04 2.000E+05
 7.23527859E-01  53831.0 5.649E+04 3.957E+15 2.800E+00 2.210E+04 2.000E+05
 9.36924820E-01  56574.3 7.317E+04 4.877E+15 2.755E+00 2.158E+04 2.000E+05
 1.22900123E+00  59676.6 9.620E+04 6.080E+15 2.661E+00 2.074E+04 2.000E+05
 1.63395840E+00  63204.4 1.285E+05 7.667E+15 2.552E+00 1.993E+04 2.000E+05
 2.19752316E+00  67153.5 1.738E+05 9.764E+15 2.445E+00 1.910E+04 2.000E+05
 2.98404157E+00  71545.7 2.378E+05 1.254E+16 2.332E+00 1.818E+04 2.000E+05
 4.07708423E+00  76351.8 3.277E+05 1.619E+16 2.253E+00 1.752E+04 2.000E+05
 5.57386567E+00  81608.5 4.515E+05 2.087E+16 2.209E+00 1.711E+04 2.000E+05
 7.59856848E+00  87295.4 6.195E+05 2.677E+16 2.188E+00 1.693E+04 2.000E+05
 1.03098615E+01  93503.7 8.449E+05 3.408E+16 2.190E+00 1.686E+04 2.000E+05
 1.39052341E+01 100190.9 1.144E+06 4.305E+16 2.210E+00 1.701E+04 2.000E+05
 1.86489694E+01 107481.6 1.537E+06 5.393E+16 2.236E+00 1.715E+04 2.000E+05
 2.48963226E+01 115313.8 2.054E+06 6.718E+16 2.265E+00 1.740E+04 2.000E+05
 3.31493861E+01 123848.6 2.735E+06 8.329E+16 2.281E+00 1.747E+04 2.000E+05
 4.40286322E+01 132966.3 3.635E+06 1.031E+17 2.318E+00 1.705E+04 2.000E+05
PRADK 7.4815E+03
BEGIN                    ITERATION   6 COMPLETED
