EFF  40000.  GRAVITY 4.50000 LTE 
ITLE SDSC GRID  [-0.5]   VTURB 2.0 KM/S                                        
2.07331120E-04  25486.7 4.898E+00 7.019E+11 3.744E-01 7.415E+03 2.000E+05
2.73681944E-04  25845.0 6.519E+00 9.220E+11 3.794E-01 6.986E+03 2.000E+05
3.60878076E-04  26216.5 8.683E+00 1.211E+12 3.855E-01 6.658E+03 2.000E+05
4.75211034E-04  26601.7 1.156E+01 1.590E+12 3.924E-01 6.338E+03 2.000E+05
6.24788820E-04  26993.3 1.536E+01 2.085E+12 4.005E-01 6.039E+03 2.000E+05
8.19943689E-04  27384.9 2.038E+01 2.728E+12 4.099E-01 5.826E+03 2.000E+05
1.07376525E-03  27778.0 2.694E+01 3.558E+12 4.209E-01 5.696E+03 2.000E+05
1.40287152E-03  28173.7 3.549E+01 4.624E+12 4.334E-01 5.610E+03 2.000E+05
1.82948664E-03  28562.9 4.666E+01 6.000E+12 4.456E-01 5.281E+03 2.000E+05
2.38197102E-03  28926.8 6.127E+01 7.782E+12 4.596E-01 5.100E+03 2.000E+05
3.09500513E-03  29281.4 8.022E+01 1.007E+13 4.756E-01 5.014E+03 2.000E+05
4.01223310E-03  29635.2 1.046E+02 1.298E+13 4.938E-01 4.986E+03 2.000E+05
5.18855330E-03  29990.2 1.360E+02 1.667E+13 5.142E-01 4.976E+03 2.000E+05
6.69201700E-03  30347.5 1.760E+02 2.133E+13 5.375E-01 5.010E+03 2.000E+05
8.60613220E-03  30703.0 2.269E+02 2.717E+13 5.640E-01 5.090E+03 2.000E+05
1.10334870E-02  31052.4 2.911E+02 3.448E+13 5.942E-01 5.233E+03 2.000E+05
1.41010444E-02  31400.4 3.718E+02 4.355E+13 6.279E-01 5.412E+03 2.000E+05
1.79681307E-02  31750.6 4.728E+02 5.477E+13 6.648E-01 5.606E+03 2.000E+05
2.28356201E-02  32102.0 5.989E+02 6.862E+13 7.048E-01 5.807E+03 2.000E+05
2.89470372E-02  32453.3 7.558E+02 8.567E+13 7.499E-01 6.086E+03 2.000E+05
3.65944177E-02  32815.2 9.498E+02 1.065E+14 8.003E-01 6.436E+03 2.000E+05
4.61363482E-02  33200.4 1.188E+03 1.317E+14 8.564E-01 6.827E+03 2.000E+05
5.80075155E-02  33618.2 1.480E+03 1.621E+14 9.194E-01 7.270E+03 2.000E+05
7.27307162E-02  34083.6 1.835E+03 1.983E+14 9.900E-01 7.751E+03 2.000E+05
9.09389919E-02  34613.1 2.265E+03 2.413E+14 1.069E+00 8.246E+03 2.000E+05
1.13399149E-01  35221.1 2.784E+03 2.920E+14 1.157E+00 8.733E+03 2.000E+05
1.41092092E-01  35919.6 3.412E+03 3.516E+14 1.250E+00 9.116E+03 2.000E+05
1.75293155E-01  36709.3 4.177E+03 4.221E+14 1.348E+00 9.403E+03 2.000E+05
2.17595430E-01  37600.2 5.111E+03 5.056E+14 1.453E+00 9.649E+03 2.000E+05
2.70053843E-01  38608.9 6.259E+03 6.045E+14 1.559E+00 9.836E+03 2.000E+05
3.35439074E-01  39752.9 7.678E+03 7.221E+14 1.663E+00 9.968E+03 2.000E+05
4.17512490E-01  41041.9 9.453E+03 8.632E+14 1.760E+00 1.002E+04 2.000E+05
5.21404407E-01  42494.4 1.170E+04 1.034E+15 1.845E+00 1.002E+04 2.000E+05
6.54234713E-01  44136.0 1.457E+04 1.241E+15 1.914E+00 1.000E+04 2.000E+05
8.26118866E-01  45994.5 1.829E+04 1.497E+15 1.961E+00 9.905E+03 2.000E+05
1.05126922E+00  48087.9 2.320E+04 1.817E+15 1.985E+00 9.781E+03 2.000E+05
1.35002564E+00  50471.3 2.974E+04 2.221E+15 1.981E+00 9.628E+03 2.000E+05
1.75346456E+00  53168.2 3.868E+04 2.743E+15 1.939E+00 9.344E+03 2.000E+05
2.30573999E+00  56233.3 5.105E+04 3.424E+15 1.880E+00 9.081E+03 2.000E+05
3.07099302E+00  59684.4 6.845E+04 4.326E+15 1.796E+00 8.685E+03 2.000E+05
4.14301097E+00  63550.7 9.327E+04 5.536E+15 1.708E+00 8.284E+03 2.000E+05
5.64234865E+00  67826.2 1.286E+05 7.149E+15 1.634E+00 7.918E+03 2.000E+05
7.72425166E+00  72491.0 1.782E+05 9.275E+15 1.575E+00 7.619E+03 2.000E+05
1.05904735E+01  77576.1 2.474E+05 1.203E+16 1.533E+00 7.408E+03 2.000E+05
1.44867345E+01  83083.9 3.420E+05 1.553E+16 1.515E+00 7.297E+03 2.000E+05
1.97204834E+01  89055.7 4.694E+05 1.988E+16 1.510E+00 7.280E+03 2.000E+05
2.66741312E+01  95511.0 6.386E+05 2.522E+16 1.523E+00 7.305E+03 2.000E+05
3.58736771E+01 102494.8 8.620E+05 3.172E+16 1.535E+00 7.375E+03 2.000E+05
4.80437827E+01 110048.7 1.157E+06 3.965E+16 1.547E+00 7.398E+03 2.000E+05
6.41057792E+01 118158.3 1.547E+06 4.939E+16 1.567E+00 7.218E+03 2.000E+05
RADK 4.7077E+03
EGIN                    ITERATION   6 COMPLETED
