EFF  50000.  GRAVITY 5.00000 LTE 
ITLE SDSC GRID  [-0.5]   VTURB 2.0 KM/S                                        
1.93688879E-04  31106.9 1.480E+01 1.791E+12 4.002E-01 1.975E+04 2.000E+05
2.55754687E-04  31622.4 1.982E+01 2.360E+12 4.057E-01 1.855E+04 2.000E+05
3.37283782E-04  32140.8 2.651E+01 3.106E+12 4.124E-01 1.737E+04 2.000E+05
4.44110068E-04  32652.5 3.540E+01 4.082E+12 4.201E-01 1.632E+04 2.000E+05
5.83787828E-04  33154.4 4.716E+01 5.356E+12 4.289E-01 1.540E+04 2.000E+05
7.66006964E-04  33640.1 6.265E+01 7.014E+12 4.389E-01 1.459E+04 2.000E+05
1.00317587E-03  34108.9 8.299E+01 9.163E+12 4.503E-01 1.394E+04 2.000E+05
1.31101485E-03  34563.0 1.096E+02 1.194E+13 4.633E-01 1.344E+04 2.000E+05
1.70922542E-03  35009.8 1.441E+02 1.550E+13 4.784E-01 1.308E+04 2.000E+05
2.22258173E-03  35453.0 1.888E+02 2.005E+13 4.957E-01 1.284E+04 2.000E+05
2.88181937E-03  35896.4 2.463E+02 2.584E+13 5.158E-01 1.266E+04 2.000E+05
3.72494550E-03  36333.6 3.200E+02 3.316E+13 5.388E-01 1.254E+04 2.000E+05
4.79855300E-03  36763.0 4.139E+02 4.239E+13 5.656E-01 1.254E+04 2.000E+05
6.15979630E-03  37181.5 5.329E+02 5.396E+13 5.959E-01 1.265E+04 2.000E+05
7.87946062E-03  37591.5 6.830E+02 6.838E+13 6.301E-01 1.286E+04 2.000E+05
1.00442650E-02  37998.4 8.713E+02 8.630E+13 6.686E-01 1.316E+04 2.000E+05
1.27595095E-02  38404.2 1.107E+03 1.084E+14 7.122E-01 1.356E+04 2.000E+05
1.61512811E-02  38808.1 1.399E+03 1.356E+14 7.618E-01 1.406E+04 2.000E+05
2.03724747E-02  39212.5 1.760E+03 1.689E+14 8.175E-01 1.468E+04 2.000E+05
2.56103179E-02  39622.3 2.205E+03 2.094E+14 8.797E-01 1.544E+04 2.000E+05
3.20919388E-02  40044.9 2.750E+03 2.583E+14 9.492E-01 1.631E+04 2.000E+05
4.00903371E-02  40490.5 3.416E+03 3.173E+14 1.027E+00 1.730E+04 2.000E+05
4.99360494E-02  40971.9 4.225E+03 3.878E+14 1.114E+00 1.839E+04 2.000E+05
6.20459120E-02  41502.7 5.206E+03 4.717E+14 1.207E+00 1.954E+04 2.000E+05
7.69549475E-02  42100.9 6.396E+03 5.714E+14 1.306E+00 2.071E+04 2.000E+05
9.53497765E-02  42785.1 7.844E+03 6.897E+14 1.410E+00 2.183E+04 2.000E+05
1.18125608E-01  43574.6 9.612E+03 8.300E+14 1.515E+00 2.287E+04 2.000E+05
1.46437510E-01  44491.5 1.178E+04 9.967E+14 1.622E+00 2.379E+04 2.000E+05
1.81821605E-01  45545.3 1.446E+04 1.196E+15 1.725E+00 2.449E+04 2.000E+05
2.26375037E-01  46764.9 1.782E+04 1.435E+15 1.820E+00 2.499E+04 2.000E+05
2.82957446E-01  48176.2 2.205E+04 1.725E+15 1.903E+00 2.530E+04 2.000E+05
3.55506200E-01  49808.7 2.746E+04 2.078E+15 1.968E+00 2.543E+04 2.000E+05
4.49764107E-01  51674.6 3.450E+04 2.517E+15 2.006E+00 2.521E+04 2.000E+05
5.73879341E-01  53813.0 4.381E+04 3.069E+15 2.020E+00 2.489E+04 2.000E+05
7.39152959E-01  56269.2 5.625E+04 3.770E+15 2.012E+00 2.451E+04 2.000E+05
9.62464202E-01  59070.5 7.319E+04 4.673E+15 1.971E+00 2.381E+04 2.000E+05
1.26814873E+00  62269.2 9.660E+04 5.851E+15 1.910E+00 2.303E+04 2.000E+05
1.68925553E+00  65882.5 1.292E+05 7.395E+15 1.849E+00 2.227E+04 2.000E+05
2.27096620E+00  69942.0 1.747E+05 9.418E+15 1.781E+00 2.141E+04 2.000E+05
3.07228840E+00  74437.8 2.379E+05 1.206E+16 1.733E+00 2.073E+04 2.000E+05
4.17038690E+00  79364.9 3.253E+05 1.546E+16 1.688E+00 2.011E+04 2.000E+05
5.65229483E+00  84737.7 4.439E+05 1.976E+16 1.687E+00 1.994E+04 2.000E+05
7.63003528E+00  90573.3 6.023E+05 2.508E+16 1.686E+00 1.989E+04 2.000E+05
1.02567605E+01  96933.4 8.126E+05 3.162E+16 1.701E+00 1.997E+04 2.000E+05
1.37255121E+01 103816.5 1.090E+06 3.959E+16 1.718E+00 2.016E+04 2.000E+05
1.83021941E+01 111301.5 1.455E+06 4.930E+16 1.738E+00 2.032E+04 2.000E+05
2.43300258E+01 119381.8 1.934E+06 6.111E+16 1.761E+00 2.064E+04 2.000E+05
3.22871384E+01 128138.9 2.565E+06 7.550E+16 1.774E+00 2.076E+04 2.000E+05
4.28164517E+01 137611.7 3.399E+06 9.315E+16 1.787E+00 2.086E+04 2.000E+05
5.68170692E+01 147758.5 4.512E+06 1.152E+17 1.786E+00 2.011E+04 2.000E+05
RADK 1.1307E+04
EGIN                    ITERATION   6 COMPLETED
